"STATION_NUMBER","LATITUDE","LONGITUDE"
"08CE004",57.695831298828125,-131.7111053466797
"08CF001",57.48611068725586,-131.75
"08CG001",56.73443984985352,-131.6689910888672
"08CG003",57.53055953979492,-130.17916870117188
"08CG004",56.6986083984375,-130.87306213378906
"08CG005",57.040828704833984,-130.40138244628906
"08CG006",56.91556167602539,-130.7208251953125
"08DA005",56.10934066772461,-129.47740173339844
"08DA006",56.25556182861328,-130.06527709960938
"08DA007",56.23833084106445,-130.07333374023438
"08DA009",56.96805953979492,-129.46583557128906
"08DA010",56.27917098999024,-129.14443969726562
"08DA011",56.29444122314453,-129.24166870117188
"08DA012",56.292518615722656,-129.22950744628906
"08DB001",55.26224899291992,-129.0850372314453
"08DB002",54.66249847412109,-130.2624969482422
"08DB010",55.45500183105469,-129.47999572753906
"08DB011",55.56111145019531,-129.50306701660156
"08DB012",55.41889190673828,-129.41583251953125
"08DB013",55.129859924316406,-129.3549346923828
"08DB014",55.01816940307617,-129.34446716308594
"08DC006",56.042781829833984,-129.9250030517578
"08DD001",56.35139083862305,-130.69166564941406
"08EB003",55.30105972290039,-127.6725616455078
"08EB004",55.4338493347168,-127.7161636352539
"08EB005",55.717079162597656,-127.6867218017578
"08EC001",55.32252883911133,-126.62982940673828
"08EC002",54.81388854980469,-126.17082977294922
"08EC003",54.82231140136719,-126.15392303466795
"08EC004",54.40544128417969,-125.42981719970705
"08EC005",54.80693817138672,-126.3000030517578
"08EC013",55.42654037475586,-126.6976318359375
"08ED001",53.93032836914063,-127.45169067382812
"08ED002",54.11682891845703,-127.42658233642578
"08ED003",54.38222122192383,-126.73999786376952
"08EE001",55.258888244628906,-127.602783203125
"08EE003",54.39937973022461,-126.71941375732422
"08EE004",54.61861038208008,-126.89997100830078
"08EE005",54.769718170166016,-127.13333129882812
"08EE006",55.01028060913086,-127.33277893066406
"08EE008",54.64860916137695,-127.12332916259766
"08EE009",54.51639175415039,-126.33444213867188
"08EE010",54.8125,-127.2013931274414
"08EE011",54.817501068115234,-127.1986083984375
"08EE012",54.809940338134766,-127.20416259765624
"08EE013",54.39608001708984,-126.65023803710938
"08EE014",54.7983283996582,-127.11138916015624
"08EE018",54.35694122314453,-126.16999816894533
"08EE019",54.31943893432617,-126.11638641357422
"08EE020",54.60694122314453,-127.49694061279295
"08EE025",55.29610824584961,-127.6207504272461
"08EE028",55.230281829833984,-127.56749725341795
"08EF001",54.63193893432617,-128.43055725097656
"08EF003",54.536109924316406,-128.45416259765625
"08EF004",55.09027862548828,-127.81111145019533
"08EF005",54.493629455566406,-128.3246612548828
"08EG001",54.02693939208984,-129.8413848876953
"08EG002",53.98389053344727,-129.73138427734375
"08EG006",54.581939697265625,-128.6602783203125
"08EG011",54.51860809326172,-128.727783203125
"08EG012",54.36219024658203,-129.31283569335938
"08EG015",54.22943878173828,-130.16139221191406
"08EG016",54.24705123901367,-130.1729736328125
"08EG017",54.5886116027832,-128.57083129882812
"08EG018",54.99250030517578,-128.8067169189453
"08EG019",54.679298400878906,-128.74395751953125
"08FA001",51.56917190551758,-127.51000213623048
"08FA002",51.67916870117188,-127.17916870117188
"08FA004",51.51250076293945,-127.5133285522461
"08FA007",51.69218063354492,-127.16738891601562
"08FA008",51.85417175292969,-126.6500015258789
"08FB001",52.37749862670898,-126.75499725341795
"08FB002",52.44221878051758,-126.33222198486328
"08FB003",52.3650016784668,-126.75666809082033
"08FB004",52.424560546875,-126.52108001708984
"08FB005",52.38943862915039,-126.46028137207033
"08FB006",52.36008071899414,-126.005859375
"08FB007",52.42221832275391,-126.1580581665039
"08FB008",52.39167022705078,-126.5500030517578
"08FB009",52.36444091796875,-126.8080596923828
"08FB011",52.4392204284668,-126.3524398803711
"08FC001",52.81888961791992,-126.94416809082033
"08FC002",52.49721908569336,-127.28333282470705
"08FC003",52.88946914672852,-125.77117156982422
"08FC005",52.46001815795898,-125.2635726928711
"08FD002",52.12833023071289,-127.83332824707033
"08FE002",53.56111145019531,-127.93611145019533
"08FE003",53.56354904174805,-127.95236206054688
"08FF001",54.04872131347656,-128.6905059814453
"08FF002",54.06404876708984,-128.6026153564453
"08FF003",54.13639068603516,-128.69000244140625
"08FF004",54.23471832275391,-128.26138305664062
"08FF005",54.21556091308594,-128.22193908691406
"08FF006",53.94890975952149,-128.73751831054688
"08GA001",49.52777862548828,-122.83332824707033
"08GA002",49.526668548583984,-122.89666748046876
"08GA003",49.51082992553711,-122.88082885742188
"08GA005",49.55332946777344,-122.9333267211914
"08GA006",49.54167175292969,-122.85250091552734
"08GA007",49.54999923706055,-122.86750030517578
"08GA008",49.55500030517578,-122.86666870117188
"08GA009",49.54167175292969,-122.83332824707033
"08GA010",49.396240234375,-123.14584350585938
"08GA011",49.52777862548828,-122.83332824707033
"08GA012",49.36027908325195,-123.02555847167967
"08GA013",49.3980598449707,-122.98444366455078
"08GA015",49.533329010009766,-122.9000015258789
"08GA017",49.96527862548828,-123.1508331298828
"08GA020",49.52444076538086,-123.48416900634766
"08GA021",49.44028091430664,-122.96527862548828
"08GA022",49.795021057128906,-123.20316314697266
"08GA023",49.96500015258789,-123.13194274902344
"08GA024",50.08332824707031,-123.04833221435548
"08GA025",49.45806121826172,-122.99082946777344
"08GA026",49.45389175415039,-123.10916900634766
"08GA027",49.45027923583984,-123.10333251953124
"08GA028",49.44028091430664,-122.96527862548828
"08GA030",49.34197998046875,-123.00212097167967
"08GA031",49.357948303222656,-123.11094665527344
"08GA038",49.959720611572266,-123.16806030273438
"08GA041",50.223609924316406,-123.5777816772461
"08GA043",49.8160285949707,-123.15007781982422
"08GA046",49.44194030761719,-123.7205581665039
"08GA047",49.42082977294922,-123.64022064208984
"08GA048",49.73110961914063,-123.14360809326172
"08GA049",49.34416961669922,-123.086669921875
"08GA052",49.28472137451172,-122.83055877685548
"08GA054",49.72888946533203,-123.10556030273438
"08GA057",49.74055862426758,-123.1050033569336
"08GA060",49.48221969604492,-123.71083068847656
"08GA061",49.35615921020508,-123.09986114501952
"08GA062",49.524169921875,-123.0119400024414
"08GA063",49.314720153808594,-123.00110626220705
"08GA064",49.70111083984375,-123.09832763671876
"08GA065",49.30278015136719,-122.8227767944336
"08GA069",49.37361145019531,-123.3638916015625
"08GA071",50.11402893066406,-123.42839813232422
"08GA072",50.07991027832031,-123.0356216430664
"08GA075",49.72594833374024,-123.1020965576172
"08GA076",49.6898193359375,-123.14647674560548
"08GA077",49.520301818847656,-123.00404357910156
"08GA078",49.48221969604492,-123.71083068847656
"08GA079",49.497169494628906,-122.9691162109375
"08GB003",49.79499816894531,-124.31749725341795
"08GB005",49.89833068847656,-124.60166931152344
"08GB007",49.79721832275391,-124.37999725341795
"08GB009",49.73749923706055,-123.88082885742188
"08GB010",49.53194046020508,-123.92916870117188
"08GB013",49.78718948364258,-123.42041778564452
"08GB014",49.878028869628906,-124.27835845947266
"08GC003",50.5099983215332,-124.42166900634766
"08GC004",50.09278106689453,-124.6227798461914
"08GC005",50.12916946411133,-124.54055786132812
"08GC006",50.12833023071289,-124.5425033569336
"08GC007",50.12776947021485,-124.54332733154295
"08GC008",50.09749984741211,-124.6161117553711
"08GD003",51.44499969482422,-124.4491729736328
"08GD004",50.986358642578125,-124.91864013671876
"08GD005",51.37443923950195,-124.7619400024414
"08GD006",51.266109466552734,-124.8869400024414
"08GD007",51.40861129760742,-124.93167114257812
"08GD008",51.673221588134766,-124.40721893310548
"08GD009",51.42110824584961,-124.50694274902344
"08GE001",51.141109466552734,-125.6119384765625
"08GE002",51.144779205322266,-125.5943603515625
"08GE003",51.22761154174805,-125.67146301269533
"08GF001",50.73500061035156,-125.47833251953124
"08GF004",50.64582824707031,-125.7249984741211
"08GF005",51.06830978393555,-126.35843658447266
"08GF006",50.79689025878906,-126.0096435546875
"08GF007",51.10277938842773,-126.4749984741211
"08GF008",51.01499938964844,-126.12167358398438
"08GF009",51.00249862670898,-126.11778259277344
"08HA001",48.878360748291016,-123.70464324951172
"08HA002",48.82590866088867,-124.05304718017578
"08HA003",48.72782897949219,-123.67080688476562
"08HA004",48.65943908691406,-123.62999725341795
"08HA005",48.51832962036133,-123.7005615234375
"08HA006",48.51832962036133,-123.7005615234375
"08HA009",48.82440185546875,-124.06153106689452
"08HA010",48.57622909545898,-124.3113784790039
"08HA011",48.77307891845703,-123.71446990966795
"08HA013",48.80361175537109,-123.70722198486328
"08HA014",48.78556060791016,-123.6833267211914
"08HA015",48.79693984985352,-123.71499633789062
"08HA016",48.78921890258789,-123.72547149658205
"08HA017",48.49721908569336,-123.727783203125
"08HA021",48.78805923461914,-123.67138671875
"08HA026",48.811668395996094,-123.45443725585938
"08HA033",48.65805816650391,-123.5688934326172
"08HA034",48.46305847167969,-123.43860626220705
"08HA037",48.46916961669922,-123.4022216796875
"08HA038",48.8144416809082,-123.46666717529295
"08HA039",48.46110916137695,-123.55249786376952
"08HA041",48.3466682434082,-123.5944366455078
"08HA044",48.89305877685547,-123.5486068725586
"08HA047",48.46749877929688,-123.39888763427734
"08HA059",48.4244384765625,-123.7125015258789
"08HA060",48.58028030395508,-123.397216796875
"08HA063",48.59111022949219,-123.46056365966795
"08HA064",48.40361022949219,-123.5486068725586
"08HA065",48.39944076538086,-123.5486068725586
"08HA066",48.64221954345703,-123.55777740478516
"08HA067",48.644168853759766,-123.56944274902344
"08HA068",48.57835006713867,-124.10572052001952
"08HA069",48.636749267578125,-124.29171752929688
"08HA070",48.71937942504883,-124.2260513305664
"08HA071",48.581668853759766,-123.43193817138672
"08HA072",48.93352127075195,-124.249267578125
"08HA073",48.877220153808594,-123.67888641357422
"08HB001",49.394168853759766,-124.61499786376952
"08HB002",49.31610870361328,-124.28527069091795
"08HB003",49.040000915527344,-123.90778350830078
"08HB004",49.290828704833984,-124.58332824707033
"08HB005",49.07221984863281,-123.9236068725586
"08HB006",49.68803024291992,-125.03418731689452
"08HB007",49.66389083862305,-125.0930633544922
"08HB008",49.28971862792969,-124.9102783203125
"08HB009",49.33924865722656,-124.97747039794922
"08HB010",49.334999084472656,-124.92082977294922
"08HB011",49.70586013793945,-125.01146697998048
"08HB012",49.122779846191406,-124.98999786376952
"08HB014",48.89250183105469,-124.9694366455078
"08HB015",49.28472137451172,-124.91667175292967
"08HB016",49.39556121826172,-125.0763931274414
"08HB017",49.2852783203125,-124.86666870117188
"08HB018",49.34000015258789,-124.6750030517578
"08HB022",49.41852951049805,-124.6523895263672
"08HB023",49.36991882324219,-124.9841079711914
"08HB024",49.51750183105469,-124.84166717529295
"08HB025",49.69282913208008,-125.06925201416016
"08HB026",49.209999084472656,-124.0522232055664
"08HB027",49.20610809326172,-124.0522232055664
"08HB028",49.21305847167969,-124.02610778808594
"08HB029",49.35459899902344,-124.4833984375
"08HB030",49.28694152832031,-124.1588897705078
"08HB031",49.28694152832031,-124.1588897705078
"08HB032",49.177391052246094,-123.96903228759766
"08HB034",49.06861114501953,-123.8869400024414
"08HB037",49.4627799987793,-124.77278137207033
"08HB041",49.02497100830078,-124.1868133544922
"08HB043",49.37110900878906,-124.9311065673828
"08HB045",49.50667190551758,-124.73110961914062
"08HB046",49.149169921875,-123.82721710205078
"08HB047",49.47943878173828,-124.26667022705078
"08HB048",48.91556167602539,-124.9977798461914
"08HB053",49.1533317565918,-123.82611083984376
"08HB062",49.27082824707031,-124.83361053466795
"08HB069",48.92889022827149,-124.94110870361328
"08HB074",49.57878112792969,-125.21402740478516
"08HB075",49.73657989501953,-125.0857162475586
"08HB078",49.34000015258789,-124.37471771240234
"08HB080",49.22111129760742,-124.53472137451172
"08HB082",49.64213943481445,-125.09165954589844
"08HB084",49.66833114624024,-125.08721923828124
"08HB086",49.25083160400391,-125.58332824707033
"08HB088",49.20582962036133,-125.31749725341795
"08HB089",49.80881118774414,-125.19503021240234
"08HB090",49.766109466552734,-125.1208267211914
"08HB092",49.06016159057617,-124.12628936767578
"08HC001",49.70230865478516,-126.11141204833984
"08HC002",49.70843124389648,-126.0986099243164
"08HC004",49.404441833496094,-125.74749755859376
"08HC005",49.81550979614258,-125.98834228515624
"08HC006",49.841068267822266,-125.90670776367188
"08HC007",49.85443878173828,-125.95221710205078
"08HD001",50.002220153808594,-125.3888931274414
"08HD002",49.86888885498047,-125.12361145019533
"08HD003",50.03805923461914,-125.2947235107422
"08HD004",49.96500015258789,-125.58611297607422
"08HD005",50.02920913696289,-125.3000030517578
"08HD006",50.31246948242188,-125.90750122070312
"08HD007",50.19728088378906,-125.74481201171876
"08HD011",49.89458084106445,-125.24175262451172
"08HD012",50.34027862548828,-125.9055633544922
"08HD015",50.09041976928711,-125.67822265625
"08HD016",50.133888244628906,-125.25360870361328
"08HD018",49.85723114013672,-125.81268310546876
"08HD020",50.09366989135742,-125.66974639892578
"08HD021",49.92984008789063,-125.5096435546875
"08HD022",50.03364181518555,-125.267578125
"08HD023",49.91157913208008,-125.23197174072266
"08HD025",49.9102783203125,-125.54638671875
"08HD026",49.94147109985352,-125.52530670166016
"08HD027",49.92972183227539,-125.33778381347656
"08HD030",49.75,-125.34027862548828
"08HD031",49.99694061279297,-125.58656311035156
"08HD032",50.09366989135742,-125.66974639892578
"08HD033",49.835750579833984,-125.61605834960938
"08HDX03",50.03731155395508,-125.2874984741211
"08HE001",50.52389144897461,-127.43083190917967
"08HE002",50.43027877807617,-127.40389251708984
"08HE003",50.4011116027832,-127.29778289794922
"08HE006",50.012489318847656,-126.84339904785156
"08HE007",50.10221862792969,-127.39556121826172
"08HE008",50.13568878173828,-126.82006072998048
"08HE009",50.290130615234375,-127.6978988647461
"08HE010",49.93867111206055,-126.6414794921875
"08HF001",50.51667022705078,-126.85556030273438
"08HF002",50.52278137207031,-127.01416778564452
"08HF003",50.47972106933594,-126.8255615234375
"08HF004",50.44036102294922,-126.57850646972656
"08HF005",50.21482849121094,-126.61080932617188
"08HF006",50.66933059692383,-128.16839599609375
"08HF007",50.3247184753418,-126.41944122314452
"08HF008",50.42472076416016,-126.57888793945312
"08HF011",50.21833038330078,-126.61666870117188
"08HF012",50.734500885009766,-127.88224792480467
"08HF013",50.512451171875,-127.84200286865234
"08HF014",50.67197036743164,-127.34867095947266
"08JA002",53.625,-125.73332977294922
"08JA003",53.63888931274414,-126.74889373779295
"08JA004",53.353328704833984,-125.56944274902344
"08JA005",53.75556182861328,-126.6999969482422
"08JA006",53.68333053588867,-127.23332977294922
"08JA010",53.56388854980469,-124.86000061035156
"08JA013",53.77082824707031,-125.9705581665039
"08JA014",53.263328552246094,-125.40833282470705
"08JA015",53.65208053588867,-127.5377197265625
"08JA016",53.800559997558594,-126.36000061035156
"08JA017",53.68550109863281,-124.83927917480467
"08JA018",53.70756149291992,-125.6117172241211
"08JA019",53.4002799987793,-124.97110748291016
"08JA020",53.46221923828125,-125.86444091796876
"08JA021",53.4900016784668,-127.20639038085938
"08JA022",53.58028030395508,-124.9727783203125
"08JA023",53.77238082885742,-125.99723815917967
"08JA024",53.3477783203125,-125.35138702392578
"08JA025",53.64221954345703,-127.14582824707033
"08JA026",53.65555953979492,-127.39167022705078
"08JA027",53.6622200012207,-127.1508331298828
"08JA028",53.234169006347656,-126.1119384765625
"08JA030",53.61722183227539,-127.69416809082033
"08JB002",54.0078010559082,-125.00891876220705
"08JB003",54.0850715637207,-124.6008529663086
"08JB005",54.0644416809082,-124.7633285522461
"08JB007",53.90415954589844,-126.97083282470705
"08JB008",53.90250015258789,-126.95471954345705
"08JB011",54.0513916015625,-125.7544403076172
"08JB012",54.17805862426758,-125.4888916015625
"08JB014",53.94194030761719,-124.91555786132812
"08JC001",54.02672958374024,-124.00865173339844
"08JC002",53.96044158935547,-123.23486328125
"08JC005",53.80889129638672,-122.9888916015625
"08JC006",54.02999877929688,-124.0152816772461
"08JC008",54.05638885498047,-124.06999969482422
"08JC015",53.73389053344727,-122.85138702392578
"08JC017",53.89685821533203,-124.197998046875
"08JD006",55.97613906860352,-126.67767333984376
"08JE001",54.4168586730957,-124.27062225341795
"08JE003",54.45500183105469,-124.28556060791016
"08JE004",54.61080932617188,-124.2477569580078
"08JE005",54.9002799987793,-125.1380615234375
"08KA001",53.30924987792969,-120.2490005493164
"08KA004",54.07867050170898,-121.85035705566406
"08KA005",53.301719665527344,-120.14092254638672
"08KA007",52.98627853393555,-119.00666809082033
"08KA008",52.91999816894531,-118.8000030517578
"08KA009",53.44406127929688,-120.22013854980467
"08KA010",52.8769416809082,-119.1963882446289
"08KA012",52.83832931518555,-119.26667022705078
"08KA013",53.681671142578125,-120.59139251708984
"08KB001",54.00366973876953,-122.62474822998048
"08KB003",54.23117065429688,-121.6687469482422
"08KB006",54.29677963256836,-120.9774169921875
"08KC001",54.09642028808594,-122.67986297607422
"08KC002",54.09444046020508,-122.68611145019533
"08KC003",54.605281829833984,-123.23722076416016
"08KD001",53.2611083984375,-121.41388702392578
"08KD002",53.10221862792969,-121.56944274902344
"08KD003",54.06861114501953,-122.4638900756836
"08KD004",54.036109924316406,-121.8791732788086
"08KD005",53.258331298828125,-121.41388702392578
"08KD006",54.04555892944336,-122.37306213378906
"08KD007",54.01694107055664,-122.10285949707033
"08KE002",52.97444152832031,-122.49694061279295
"08KE009",53.15528106689453,-122.47611236572266
"08KE014",53.4263916015625,-122.5888900756836
"08KE015",53.75667190551758,-122.64778137207033
"08KE016",52.9738883972168,-122.50943756103516
"08KE018",53.90077972412109,-122.73493957519533
"08KE024",52.91490173339844,-121.76747131347656
"08KE028",53.79499816894531,-122.65193939208984
"08KE029",52.81111145019531,-123.022216796875
"08KE032",53.86249923706055,-122.570556640625
"08KF001",52.92916870117188,-123.5472183227539
"08KG001",53.306419372558594,-122.89180755615234
"08KG003",52.98611068725586,-123.8027801513672
"08KG004",53.29693984985352,-122.95194244384766
"08KH001",52.61582946777344,-121.57232666015624
"08KH003",52.66667175292969,-121.67082977294922
"08KH006",52.84305953979492,-122.22528076171876
"08KH007",52.331668853759766,-121.41278076171876
"08KH008",52.3730583190918,-121.31360626220705
"08KH010",52.29138946533203,-121.0669403076172
"08KH011",52.5747184753418,-121.540283203125
"08KH013",52.72943878173828,-121.43472290039062
"08KH014",52.84333038330078,-120.74166870117188
"08KH015",52.84333038330078,-120.7361068725586
"08KH016",52.97417068481445,-122.43499755859376
"08KH018",53.02582931518555,-122.4883270263672
"08KH019",52.31571960449219,-121.40843963623048
"08KH020",52.28083038330078,-121.00135803222656
"08KH022",52.3738899230957,-120.72222137451172
"08KH023",52.95333099365234,-122.4036102294922
"08KH027",52.51277923583984,-121.57111358642578
"08KH028",52.68722152709961,-121.78166961669922
"08KH029",52.78305816650391,-120.73777770996094
"08KH030",52.79193878173828,-120.74971771240234
"08KH031",52.44430923461914,-121.41813659667967
"08LA001",51.65571975708008,-120.06604766845705
"08LA004",51.97943878173828,-120.10360717773438
"08LA005",51.70500183105469,-121.1758270263672
"08LA006",51.86861038208008,-120.59722137451172
"08LA007",52.13888931274414,-120.1916732788086
"08LA008",51.93193817138672,-120.24138641357422
"08LA009",52.348609924316406,-120.2638931274414
"08LA010",51.93833160400391,-120.2411117553711
"08LA011",51.841941833496094,-120.73027801513672
"08LA012",52.14305877685547,-120.1916732788086
"08LA013",52.421669006347656,-120.32389068603516
"08LA014",52.42499923706055,-120.3255615234375
"08LA017",51.60166931152344,-121.19222259521484
"08LA018",52.67499923706055,-120.102783203125
"08LA019",51.94610977172852,-120.70417022705078
"08LA020",51.60694122314453,-121.23056030273438
"08LA027",51.58760833740234,-120.9207534790039
"08LA028",51.622779846191406,-120.6722183227539
"08LA029",51.56999969482422,-120.79888916015624
"08LB012",50.72499847412109,-120.03278350830078
"08LB017",51.63888931274414,-119.96666717529295
"08LB020",51.188018798828125,-120.12654113769533
"08LB022",51.18611145019531,-120.1513900756836
"08LB024",51.12202835083008,-120.2089385986328
"08LB037",52.223331451416016,-119.21527862548828
"08LB038",52.11669158935547,-119.30194091796876
"08LB042",51.46667098999024,-120.2161102294922
"08LB047",51.60186004638672,-119.9143524169922
"08LB050",51.57611083984375,-120.1383285522461
"08LB051",51.23749923706055,-120.00556182861328
"08LB052",51.23332977294922,-120.0152816772461
"08LB064",51.04093170166016,-120.24046325683594
"08LB069",51.24533081054688,-119.9376983642578
"08LB070",51.63249969482422,-120.0263900756836
"08LB071",51.62916946411133,-120.022216796875
"08LB072",51.1349983215332,-120.1227798461914
"08LB076",51.3543815612793,-119.8816375732422
"08LB077",52.255001068115234,-119.1786117553711
"08LB078",51.42758941650391,-120.20204162597656
"08LB081",50.86027908325195,-119.97332763671876
"08LB082",50.83028030395508,-120.4375
"08LB083",50.88471984863281,-120.28778076171876
"08LC002",50.54365921020508,-119.01284790039062
"08LC003",50.30278015136719,-118.81861114501952
"08LC004",50.56666946411133,-119.04167175292967
"08LC006",50.1974983215332,-119.03443908691406
"08LC018",50.34510040283203,-118.54785919189452
"08LC019",50.60277938842773,-118.7383270263672
"08LC031",50.50278091430664,-119.12361145019533
"08LC034",50.24193954467773,-118.647216796875
"08LC035",50.43833160400391,-119.14221954345705
"08LC037",50.7763900756836,-119.0044403076172
"08LC038",50.60277938842773,-118.7383270263672
"08LC039",50.29790115356445,-118.85912322998048
"08LC040",50.28432083129883,-118.94703674316406
"08LC041",50.357669830322266,-118.53826141357422
"08LC042",50.25246810913086,-118.96124267578124
"08LD001",50.937591552734375,-119.65634155273438
"08LD003",50.95357894897461,-119.6753921508789
"08LE001",50.50083160400391,-119.56194305419922
"08LE007",50.84167098999024,-118.97917175292967
"08LE020",50.49856185913086,-119.55860900878906
"08LE021",50.692508697509766,-119.33052825927734
"08LE024",50.93634033203125,-118.80165100097656
"08LE025",51.20832824707031,-119.00749969482422
"08LE027",51.2622184753418,-118.94644165039062
"08LE031",50.76311111450195,-119.7431182861328
"08LE044",50.661109924316406,-119.37638854980467
"08LE047",50.88056182861328,-119.4647216796875
"08LE053",50.85139083862305,-119.0119400024414
"08LE057",50.82833099365234,-119.6744384765625
"08LE064",50.4474983215332,-119.4694366455078
"08LE065",50.46944046020508,-119.3499984741211
"08LE069",50.6533317565918,-119.95944213867188
"08LE070",50.70943069458008,-119.2840576171875
"08LE071",51.2388916015625,-118.9277801513672
"08LE072",50.70417022705078,-119.34722137451172
"08LE075",50.28889083862305,-119.95555877685548
"08LE077",50.91316986083984,-119.5328369140625
"08LE080",50.88056182861328,-119.47083282470705
"08LE086",51.3650016784668,-118.80638885498048
"08LE088",50.63471984863281,-119.3874969482422
"08LE089",50.513328552246094,-119.3491668701172
"08LE090",50.60860824584961,-119.36277770996094
"08LE091",50.63444137573242,-119.3902816772461
"08LE092",50.661109924316406,-119.383056640625
"08LE093",50.71667098999024,-119.3630599975586
"08LE094",50.50917053222656,-119.56944274902344
"08LE096",50.52360916137695,-119.3852767944336
"08LE097",50.49861145019531,-119.34583282470705
"08LE108",50.69665145874024,-119.19615936279295
"08LE109",50.75471878051758,-119.22860717773438
"08LE112",50.81909942626953,-119.68153381347656
"08LF002",50.802978515625,-121.3233413696289
"08LF007",50.8838996887207,-120.9659423828125
"08LF015",50.88444137573242,-121.42028045654295
"08LF021",50.95111083984375,-121.43138885498048
"08LF022",50.42082977294922,-121.34166717529295
"08LF023",50.68751907348633,-120.36412048339844
"08LF027",50.8980712890625,-120.97598266601562
"08LF033",50.758331298828125,-120.86666870117188
"08LF043",50.76443862915039,-121.03221893310548
"08LF046",50.75278091430664,-120.84722137451172
"08LF049",50.85277938842773,-120.50167083740234
"08LF051",50.35462951660156,-121.39364624023438
"08LF060",50.915828704833984,-121.41139221191406
"08LF061",50.75611114501953,-121.5883331298828
"08LF062",51.3355598449707,-120.7986068725586
"08LF064",51.11111068725586,-121.4875030517578
"08LF065",51.1138916015625,-121.4736099243164
"08LF066",51.035831451416016,-121.44139099121094
"08LF069",50.557498931884766,-121.15778350830078
"08LF070",50.67472076416016,-121.06999969482422
"08LF071",51.036109924316406,-121.44082641601562
"08LF075",51.44166946411133,-121.14167022705078
"08LF079",50.716941833496094,-120.6347198486328
"08LF080",51.258331298828125,-121.6811065673828
"08LF081",50.7369384765625,-121.57611083984376
"08LF082",50.75917053222656,-121.5561065673828
"08LF083",50.75,-121.4741668701172
"08LF084",50.72639083862305,-121.6352767944336
"08LF085",50.707218170166016,-120.53417205810548
"08LF086",50.6775016784668,-120.5744400024414
"08LF090",50.79888916015625,-121.6050033569336
"08LF092",50.72666931152344,-121.59944152832033
"08LF093",50.84527969360352,-121.5425033569336
"08LF096",51.16416931152344,-121.13639068603516
"08LF099",50.835750579833984,-121.23995208740234
"08LF100",50.84078979492188,-121.1544418334961
"08LG004",50.15010833740234,-120.87808227539062
"08LG006",50.33086013793945,-121.226806640625
"08LG007",50.144439697265625,-120.88500213623048
