station_number,most_recent_year,years_of_data,mean,min,max,drainage_area_gross,latitude,longitude,gen_id,annual_precipitation,aspect,average_slope,drainage_area,glacial_area,glacial_coverage,hydrological_zone,median_elevation,potential_evapotranspiration,solar_exposure,watershed_area
08NA001,1956,13,26.45318569536057,1.0800000429153442,45.9000015258789,381.0,50.877220153808594,-116.37832641601562,generated_dem_fwa.AQEAAABndr8FNxhdwPZAR4VTcElA,1280.590785907859,,27.193084683652486,375.72906945827265,13383062.636467047,0.035618917258019966,18.0,2002.875,821.0290275761972,0.6370252364280825,375729069.45827264
08NA002,2020,101,16.057423126346023,16.899999618530273,497.0,6660.0,51.24356079101562,-116.91293334960938,generated.6659955,1057.232153660012,,25.535425375347103,6683.192611075118,167873348.50830302,0.02511873565189637,18.0,1878.125,861.7120692471011,0.6626538820506614,6683192611.075119
08NA006,2019,48,22.045012291417795,4.309999942779541,224.0,1850.0,51.30118179321289,-116.9720687866211,generated.6646761,1201.0809935205184,,28.819269070327238,1846.411608801051,78981162.14454973,0.042775490452984836,18.0,1951.0,826.3691275167786,0.6628473522044774,1846411608.8010511
08NA007,1917,2,33.36892917634316,0.6510000228881836,60.0,344.0,51.41833114624024,-116.44000244140624,generated_dem_fwa.AQEAAAAaMOKUKhxdwJdBhGXHtUlA,1315.6360946745565,,26.615083635014514,338.6383821613904,64924446.2314644,0.1917220541188456,18.0,2280.5,808.2661417322835,0.6694989129875655,338638382.1613904
08NA008,1917,3,26.195732603296364,0.1700000017881393,19.700000762939453,126.0,51.43278121948242,-116.39861297607422,generated_dem_fwa.AQEAAACSMh6vhBldwMIPSG5_t0lA,1371.4720000000002,,29.54808593657783,123.68426791503572,5453938.163049235,0.04409564979432785,18.0,2243.125,814.2294372294373,0.654708265642839,123684267.91503572
08NA009,1918,1,20.40300723719557,1.9800000190734863,81.0,508.0,50.58832931518555,-116.1291732788086,generated_dem_fwa.AQEAAABK1mJpQAhdwMHTSnKXS0lA,1034.8167641325535,,23.54767243066595,524.4324860973716,15156248.45676351,0.028900285277044118,18.0,1821.875,860.5627615062763,0.6505696802786558,524432486.09737146
08NA011,2020,65,23.700965779857487,4.25,210.0,1460.0,50.90435028076172,-116.40682220458984,generated.6659475,1334.9911804613298,,24.833111952900964,1475.5646755049006,63998386.40972259,0.04337213235863347,18.0,1859.0,823.4692675745308,0.6581275763603707,1475564675.5049007
08NA018,1978,19,9.196268124321415,0.1729999929666519,6.289999961853027,94.3000030517578,50.62916946411133,-116.06722259521484,generated_dem_fwa.AQEAAABfUJDsUgRdwPTVeUeSUElA,638.8478260869565,,30.565598182394076,93.96259920857868,0.0,0.0,18.0,1786.25,886.4080459770115,0.6683219400988539,93962599.20857868
08NA020,1982,10,5.747049096396772,0.06199999898672099,0.6299999952316284,21.200000762939453,50.56832885742188,-115.99138641357422,generated_dem_fwa.AQEAAACG2l8LdP9cwAs_Li3HSElA,632.3529411764706,,28.29270970519585,20.88028104253705,0.0,0.0,18.0,1661.25,897.3428571428572,0.7369440931112433,20880281.04253705
08NA024,1979,20,7.049066993317495,0.296999990940094,0.8090000152587891,84.19999694824219,50.484169006347656,-115.93389129638672,generated_dem_fwa.AQEAAACKTVm9y_tcwOID9CgAPklA,818.925,,26.59062436652333,83.8266956519812,0.0,0.0,18.0,1815.0,897.5935483870967,0.6825060632495085,83826695.6519812
