station_number,most_recent_year,years_of_data,mean,min,max,drainage_area_gross,latitude,longitude,gen_id,annual_precipitation,aspect,average_slope,drainage_area,glacial_area,glacial_coverage,hydrological_zone,median_elevation,potential_evapotranspiration,solar_exposure,watershed_area
08NE073,1969,6,12.347082660902132,0.0710000023245811,25.20000076293945,145.0,49.25556182861328,-117.68055725097656,generated_dem_fwa.AQEAAAC4mx1bdmtdwObTkme_oEhA,839.3404255319148,,17.966565994537813,146.5933364042425,0.0,0.0,22.0,1386.25,943.5669291338584,0.6607699651774593,146593336.40424252
08NE074,2019,70,27.31075591003263,3.4600000381469727,349.0,1240.0,49.04713821411133,-117.2942886352539,generated.6087974,1224.9143372407575,,24.75048572800911,1166.6256601329965,0.0,0.0,22.0,1420.625,922.5389897008338,0.6800980908513481,1166625660.1329966
08NE087,2019,59,12.298132102497307,0.0570000000298023,13.399999618530273,81.5999984741211,49.44847106933594,-118.04199981689452,generated_dem_fwa.AQEAAAAmhhwPoYJdwHNfQ3pOuUhA,942.3283582089553,,21.80153815802597,73.89436871223829,0.0,0.0,22.0,1436.25,937.8346456692914,0.7289444208832198,73894368.71223828
08NE106,1977,8,12.552580547553564,0.2349999994039535,11.899999618530273,267.0,49.06943893432617,-117.600830078125,generated_dem_fwa.AQEAAACYe5c-c2ZdwIzLTsXhiEhA,899.0772200772202,,19.232840629685914,263.5912150763019,0.0,0.0,22.0,1108.25,982.4722222222223,0.6885859412927101,263591215.0763019
08NE113,1982,11,17.90381336029238,0.0640000030398368,3.670000076293945,23.10000038146973,49.10943984985352,-117.5022201538086,generated_dem_fwa.AQEAAACHz2ZtJGBdwKVOtyEDjkhA,1066.05,,17.637524222023785,23.245428513562516,0.0,0.0,22.0,1472.75,962.8648648648648,0.7284426177851481,23245428.513562515
08NE114,2019,46,28.736476961172134,0.1289999932050705,14.5,56.70000076293945,49.23453903198242,-117.23916625976562,generated_dem_fwa.AQEAAAACKaf5R09dwAYY-2oFnkhA,1327.4905660377358,,26.3583647724522,56.523373190377406,0.0,0.0,22.0,1551.25,916.1444444444444,0.6524169708179881,56523373.19037741
08NE117,1995,22,48.268189054680775,0.4000000059604645,35.79999923706055,113.0,50.34333038330078,-117.51805877685548,generated_dem_fwa.AQEAAADwORCPLWFdwETwDtwALElA,1416.1132075471698,,32.1940364228306,110.7919599006865,14964.087278657531,0.0001350647401857615,22.0,1769.5,822.3567839195979,0.6559216000277561,110791959.90068652
08NE121,1981,4,24.985448376858873,0.1420000046491623,2.7799999713897705,17.100000381469727,50.685279846191406,-117.77306365966795,generated_dem_fwa.AQEAAAA0iwbfCnFdwJJpn1RcWElA,1516.157894736842,,30.321198443100915,18.830960238271906,0.0,0.0,22.0,1684.625,861.0625,0.6030397587079961,18830960.238271907
08NE122,1981,4,28.7053605616329,0.0740000009536743,3.259999990463257,20.700000762939453,50.65306091308594,-117.8277816772461,generated_dem_fwa.AQEAAACqOxTa-XRdwPqTMIeoU0lA,1517.25,,29.861605332791804,17.488022682198945,0.0,0.0,22.0,1606.25,864.0714285714287,0.5883274111098176,17488022.682198945
08NE123,2019,14,43.236798140716985,0.31700000166893,17.799999237060547,99.5999984741211,50.79389190673828,-118.08072662353516,generated_dem_fwa.AQEAAACuQ6_rKYVdwD3mIg-bZUlA,1502.642857142857,,29.5663123413257,102.12861469539398,2410394.735957858,0.023601561062460658,22.0,1708.5,818.6918918918919,0.6456116172389589,102128614.69539398
08NH007,2020,69,35.99261617094006,13.0,321.0,1640.0,50.26287078857422,-116.96829223632812,generated.7069951,1425.9408836341006,,32.267395335580105,1634.5140020903311,16547067.368432587,0.010123539686580257,22.0,1628.75,839.817876344086,0.6514484162445281,1634514002.0903306
08NH066,1954,20,33.68660819278766,5.519999980926514,152.0,769.0,50.5099983215332,-117.27471923828124,generated_dem_fwa.AQEAAABPsgomlVFdwBBYLYk-QUlA,1494.2290575916231,,31.593553864672604,772.4137712939844,6020320.553815782,0.007794165222779826,22.0,1681.75,841.683013503909,0.6588282970371233,772413771.2939844
08NH119,2020,57,47.27544601070694,5.960000038146973,412.0,1310.0,50.63750076293945,-117.04802703857422,generated.7070100,1533.5230769230768,,35.95097754761037,1317.549061550515,102313318.85518277,0.07765427629296676,22.0,1871.875,809.1414392059552,0.6457117647986638,1317549061.550515
08NH138,2019,21,43.58983010096635,0.0590000003576278,2.450000047683716,8.84000015258789,50.63360977172852,-117.5447235107422,generated_dem_fwa.AQEAAAAf6sqp9WJdwGjL0LAMUUlA,1392.4,,35.307039427202795,7.552001739839131,289135.0701379889,0.03828588500088825,22.0,1674.25,840.9,0.4675326245745403,7552001.739839131
08NJ013,2019,94,26.066416082735667,21.299999237060547,605.0,3330.0,49.46007919311523,-117.5647964477539,generated.7210544,1182.9713090257026,,30.170725336330946,3430.9656611083806,2196365.912396617,0.0006401596895280717,22.0,1509.5,885.9454604304905,0.6583736823836457,3430965661.108381
08NJ014,1968,28,30.428808520547793,15.399999618530273,267.0,1660.0,49.76889038085938,-117.47306060791016,generated.7208034,1291.2168883747834,,31.73575068179875,1771.817187513651,2196365.912396617,0.001239612036656403,22.0,1575.75,870.5451986237097,0.6536346610075433,1771817187.5136511
08NJ112,1981,10,18.09475898718945,0.1080000028014183,10.300000190734863,83.69999694824219,49.43888854980469,-117.56111145019531,generated_dem_fwa.AQEAAACewzOj6mNdwA-MW4M5uEhA,890.725,,16.278880153916823,85.64910866346851,0.0,0.0,22.0,1204.25,947.0466666666665,0.6900980720982048,85649108.66346851
08NN002,2019,56,14.972505328413785,1.1699999570846558,153.0,2060.0,49.04327011108398,-118.4404296875,generated.6173133,763.023677581864,,17.586713828676768,2062.3516749462187,0.0,0.0,22.0,1367.875,935.6874659400543,0.6906512422374171,2062351674.9462183
08NN023,2019,46,19.68473362454259,0.1589999943971634,53.9000015258789,221.0,49.58914184570313,-118.31175231933594,generated_dem_fwa.AQEAAAA--_Lv95NdwNYptUdmy0hA,885.3657407407408,,13.908866301613527,222.55163027239269,0.0,0.0,22.0,1449.375,898.2974358974359,0.6995085939590666,222551630.2723927
