station_number,most_recent_year,years_of_data,mean,min,max,drainage_area_gross,latitude,longitude,gen_id,annual_precipitation,aspect,average_slope,drainage_area,glacial_area,glacial_coverage,hydrological_zone,median_elevation,potential_evapotranspiration,solar_exposure,watershed_area
08CC001,1995,31,72.31290288125315,10.0,300.0,3550.0,57.9000015258789,-129.70388793945312,13059,1069.3495521665457,,20.380089341224465,3551.377974713431,72644832.99540158,0.02045539323402023,5,1489.75,643.7139872012538,0.676695191821295,3551377974.713431
08CC002,1995,9,1.4922222296396892,0.0289999991655349,8.079999923706055,29.20000076293945,57.21722030639648,-129.10777282714844,13060,1275.8181818181818,,13.341885666464277,29.191030553647582,4130844.964617554,0.1415107615685525,5,1681.25,630.983606557377,0.7313502277480807,29191030.55364758
08CC003,1995,8,0.6177499927580357,0.0130000002682209,3.900000095367432,16.600000381469727,57.25,-129.05332946777344,13061,1371.6470588235295,,16.888410331664886,16.729993571532425,0,0.0,5,1746.75,631.8,0.6995975548621717,16729993.571532425
08CD001,2019,53,36.420754702586045,5.929999828338622,232.0,3550.0,58.07225036621094,-130.82644653320312,13062,606.0420266168574,,5.281319197474034,3552.164285871351,0,0.0,2,1135.25,648.3703047932212,0.7086240842791303,3552164285.871351
08CE001,2019,54,403.037037037037,56.5,1440.0,29000.0,57.9002685546875,-131.15971374511722,13063,770.0388892140223,,13.767522235183554,28976.162523286377,135462068.9920157,0.004674948550663086,5,1300.375,653.8771668986461,0.6901183968971735,28976162523.286377
08CE004,1994,5,140.2,12.300000190734863,1490.0,nan,57.69583129882813,-131.71110534667972,13064,1619.4048976853405,,30.1498905832805,2546.746787085419,663900548.8898027,0.26068573140307855,1,1262.375,597.7529497186422,0.6487606181863704,2546746787.0854187
08CF001,1994,23,656.304347826087,88.0,3100.0,36000.0,57.48611068725586,-131.75,13066,851.9229877168485,,15.695968381483787,35876.60781280463,1073190642.7453172,0.02991338111855401,5,1275.625,649.5893528824748,0.6845412398439549,35876607812.80463
08CG001,2019,55,454.6909090909091,48.9000015258789,1390.0,9500.0,56.73443984985352,-131.66899108886722,13068,1512.4611834210284,,22.489039833921403,9395.811508231584,1263178428.0120249,0.1344405884372378,1,1132.0,622.0015970454659,0.6711880138288654,9395811508.231583
08CG003,1995,29,17.20689655172414,3.75,34.5,1250.0,57.53055953979492,-130.17916870117188,13074,728.875,,8.888849469499851,8.076154472770924,0,0.0,5,1400.5,685.1333333333333,0.6966628813006668,8076154.472770924
08CG004,1994,26,287.2307692307692,32.09999847412109,4820.0,7230.0,56.6986083984375,-130.87306213378906,13076,1214.6113118085348,,21.228261139082015,7667.01386480514,837684003.8581321,0.10925818299396309,1,1210.75,629.8903123474865,0.6722213191558147,7667013864.80514
08CG005,1994,19,49.49473672164114,3.799999952316284,670.0,844.0,57.04082870483398,-130.40138244628906,13077,1506.9002036659879,,22.883205875430946,856.8325243247772,200890397.40672085,0.2344570166323128,1,1304.25,606.7836801752464,0.6754988828172199,856832524.3247771
08CG006,1993,20,28.38000011444092,1.1200000047683716,131.0,311.0,56.91556167602539,-130.7208251953125,13079,2382.692098092643,,15.502023495433367,325.9423266535324,202544799.43073875,0.6214130012210357,1,1351.875,587.7806637806638,0.6897042973193818,325942326.6535324
08DA005,2019,51,15.447058752471326,0.8899999856948853,54.9000015258789,218.0,56.10934066772461,-129.47740173339844,13080,1907.8412698412699,,28.66670946850881,221.54697097837698,43362092.32704576,0.19572414885906025,1,1280.875,598.587852494577,0.6684031184582977,221546970.97837698
08DA006,1972,5,6.066000080108642,0.2440000027418137,30.0,nan,56.25556182861328,-130.06527709960938,13081,3071.0,,27.69529964184801,11.28408377133979,1819096.2223999428,0.16120903205453221,1,1329.875,557.3,0.7548096153650523,11284083.771339789
08DA009,1995,9,4.376666731304592,0.4149999916553497,22.70000076293945,118.0,56.96805953979492,-129.46583557128906,13103,1240.2014925373135,,22.91498024093562,117.60453462057419,6608906.670912723,0.05619601907558193,5,1544.75,618.297619047619,0.6773442252870858,117604534.62057419
08DA010,1995,6,290.1666666666667,22.899999618530284,954.0,5160.0,56.27917098999024,-129.14443969726562,13104,1439.9278953708483,,24.1421279610496,5110.939589161087,804573951.8431076,0.15742192561801946,1,1292.0,612.5659080352996,0.6689326579002198,5110939589.161087
08DA012,1998,2,0.1875,0.0010000000474974,1.5299999713897705,8.640000343322754,56.292518615722656,-129.22950744628906,13108,710.2857142857143,,17.32205445044919,6.04287635566232,0,0.0,1,773.75,671.3333333333334,0.5579928873920856,6042876.35566232
08DB001,2019,66,773.7424242424242,76.0,3070.0,18400.0,55.26224899291992,-129.08503723144528,13115,1294.4871844566112,,21.034485761133926,18302.240768104428,1254822436.4682827,0.06856113698684804,1,1164.625,646.082735695964,0.675618488895717,18302240768.104427
08DB002,1930,1,7.199999809265138,0.2689999938011169,43.59999847412109,60.29999923706055,54.66249847412109,-130.26249694824222,13116,4076.27868852459,,30.101624275809822,58.540682361862416,0,0.0,10,574.25,654.5391304347826,0.6254744278578244,58540682.36186241
08DB010,1995,15,1.8086666504542035,0.2189999967813492,12.0,39.400001525878906,55.45500183105469,-129.47999572753906,13117,2217.825,,18.921620683582425,40.03010607668272,0,0.0,10,807.75,642.829268292683,0.6020220785182809,40030106.076682724
08DB011,1995,14,22.664285796029223,2.049999952316284,104.0,242.0,55.56111145019531,-129.50306701660156,13118,2869.0413533834585,,25.03022438831257,240.60951724206353,22028848.17235909,0.09155435090373887,10,964.5,610.5608247422681,0.6692604036554138,240609517.24206352
08DB012,1995,8,0.2247499953955412,0.0199999995529651,1.0700000524520874,4.679999828338623,55.41889190673828,-129.41583251953122,13124,2159.3333333333335,,13.208846442210369,5.881479978831695,0,0.0,1,792.0,631.1,0.6639198736533707,5881479.978831695
08DB013,2018,21,0.9784761922700064,0.0439999997615814,4.699999809265137,26.0,55.129859924316406,-129.35493469238278,13126,1623.12,,29.740629690343685,21.84773078585654,755.4760731342594,3.45791551781354e-05,1,1052.5,687.7659574468086,0.6185586807568225,21847730.78585654
08DB014,2016,20,0.5789999976754189,0.0549999997019767,3.5,18.0,55.01816940307617,-129.34446716308594,13133,1730.0,,31.155868502687817,19.133825800937473,0,0.0,1,1153.875,690.9736842105264,0.6868103032791275,19133825.800937474
08DC006,1998,31,25.16774189856745,2.3499999046325684,141.0,350.0,56.04278182983398,-129.92500305175778,13134,3186.817927170868,,29.9000984858807,317.96925516419884,106076005.13830125,0.3336045967196538,1,1275.375,594.7454819277109,0.6501918221817922,317969255.1641988
08DD001,1995,29,104.59655156628838,10.399999618530272,480.0,1480.0,56.35139083862305,-130.69166564941406,13136,2272.694824509221,,27.213484643701907,1483.5133519887017,359952754.0176351,0.242635331549329,1,1187.25,607.5,0.6553210297281408,1483513351.9887018
08EB003,1985,25,589.24,62.5,3250.0,26000.0,55.30105972290039,-127.6725616455078,13137,917.3146660229663,,15.793510173461867,25976.72370279962,247783274.5037527,0.009538665358212515,5,1232.125,695.2370251571155,0.6877204240525545,25976723702.79962
08EB004,2019,53,44.33018871523299,5.389999866485597,223.0,1880.0,55.4338493347168,-127.7161636352539,13138,901.5692233478051,,13.772265161391068,1862.5204398636465,4233118.244508751,0.0022727902222746364,1,1002.75,697.25393081761,0.6955035039265687,1862520439.8636465
08EB005,2019,36,352.97222222222223,29.10000038146973,1800.0,12400.0,55.717079162597656,-127.6867218017578,13139,1060.2131755810697,,20.31814497921731,12595.19934283262,143114592.31889972,0.011362630191346673,5,1284.375,668.6286806449172,0.6782862592509354,12595199342.83262
08EC001,1985,39,46.32820549989358,16.0,84.30000305175781,6350.0,55.32252883911133,-126.62982940673828,13140,605.7787469108882,,6.910547459123215,6331.741117852432,397534.46999351133,6.278438467306527e-05,8,1219.125,746.8550667714061,0.7003853002625121,6331741117.852431
08EC002,1970,4,13.850000143051147,2.940000057220459,86.0999984741211,1400.0,54.81388854980469,-126.17082977294922,13142,622.6619170984455,,6.719822101085122,1421.4606395665223,397534.46999351133,0.00027966618204408415,8,1205.5,728.5728766165677,0.6962046942254791,1421460639.5665224
08EC004,2019,52,5.262692336852734,1.3300000429153442,77.0,808.0,54.40544128417969,-125.42981719970705,13143,582.7632508833922,,8.018457004471315,788.1324008696515,0,0.0,8,1139.0,761.578443877551,0.7008215243323439,788132400.8696516
08EC005,1961,1,14.699999809265137,1.4199999570846558,113.0,1340.0,54.80693817138672,-126.3000030517578,13144,625.6741957563313,,6.884977247168373,1343.6170500464787,397534.46999351133,0.00029586887869557753,8,1212.625,727.6237550719292,0.6959786994845283,1343617050.0464787
08EC013,2020,48,50.88541666666666,23.399999618530284,132.0,6760.0,55.42654037475586,-126.6976318359375,13145,612.6813021474491,,6.995660953522937,6726.8950419654075,397534.46999351133,5.9096279563381306e-05,8,1242.75,744.6269583210169,0.7003062891935983,6726895041.965407
08ED001,2019,47,28.774467914662463,3.4100000858306885,148.0,732.0,53.93032836914063,-127.45169067382812,13146,1791.2924281984335,,17.7989065546935,720.2454569791422,38454063.84285334,0.053390220611925276,9,1399.125,683.4212376933896,0.6761663114514487,720245456.9791422
08ED002,2019,58,75.19482757305276,11.399999618530272,308.0,1900.0,54.11682891845703,-127.42658233642578,13147,1732.6513715710723,,19.55787008204759,1888.6351554405708,133912737.1986691,0.07090450308144913,9,1401.125,683.9520215633423,0.674520792782081,1888635155.4405708
08ED003,1971,1,113.0,10.300000190734863,552.0,4270.0,54.38222122192383,-126.73999786376952,13148,1188.4582175678563,,14.806345349114457,4379.046008329494,133913109.72891375,0.030580429955335994,9,1329.875,707.722004156084,0.687982236530731,4379046008.3294935
08EE003,2020,11,17.190909125588156,1.9800000190734863,113.0,2370.0,54.39937973022461,-126.71941375732422,13153,555.3692,,7.1826650094561595,2315.0850167093067,0,0.0,8,1048.0,746.1295933898674,0.7039864273077558,2315085016.7093067
08EE004,2018,71,135.03521126760563,21.0,809.0,7340.0,54.61861038208008,-126.89997100830078,13154,937.2823099230866,,11.951886856293441,7390.311685309763,135813323.8048403,0.018377211894162176,9,1305.375,723.3605953031131,0.6939376999184365,7390311685.309763
08EE005,2019,12,167.58333333333334,22.79999923706055,541.0,8940.0,54.76971817016602,-127.13333129882812,13155,954.1497204390143,,12.436453206671098,8984.215293488971,162023279.90023878,0.018034216078688596,9,1295.125,722.9576565475523,0.6918990323388341,8984215293.488972
08EE006,1948,1,1.2699999809265137,0.0680000036954879,10.899999618530272,79.0,55.01028060913086,-127.33277893066406,13156,832.7126436781609,,22.745160573808157,80.63779444829751,0,0.0,8,1215.25,717.2138364779875,0.6786026698877079,80637794.44829752
08EE008,2019,54,1.7535185195781566,0.123999997973442,6.989999771118164,125.0,54.64860916137695,-127.12332916259766,13157,919.7293233082706,,14.800624259750048,120.0161070755875,687187.1995662161,0.0057257914484213175,8,1187.5,735.7056277056278,0.6423756574344744,120016107.0755875
08EE009,1974,9,1.3195555475023055,0.0120000001043081,11.199999809265137,173.0,54.51639175415039,-126.33444213867188,13158,632.7386363636364,,5.3062415595494405,161.39684686630017,0,0.0,8,1056.75,741.7,0.7151556251908741,161396846.86630017
08EE010,1977,6,0.2156666691104571,0.0,1.1200000047683716,24.60000038146973,54.8125,-127.2013931274414,13163,559.1052631578947,,8.54529317278814,18.266776025382814,0,0.0,8,570.5,710.8787878787879,0.657012803167845,18266776.025382813
08EE012,2019,43,0.2639302306397016,0.0040000001899898,3.130000114440918,13.199999809265137,54.80994033813477,-127.20416259765624,13167,769.6363636363636,,20.971493154764175,13.462920145631669,0,0.0,8,1280.0,712.8888888888889,0.6351598474841483,13462920.14563167
08EE013,2019,45,4.492666647169326,0.231000006198883,65.09999847412111,565.0,54.39608001708984,-126.65023803710938,13168,572.490939044481,,9.380867989897256,564.2639513066368,0,0.0,8,1121.0,742.3868940754039,0.7028080554184456,564263951.3066368
08EE014,1995,22,2.167272751981562,0.0900000035762786,15.0,256.0,54.7983283996582,-127.11138916015624,13169,588.460966542751,,8.537806048838466,247.26465059087897,0,0.0,8,1067.625,742.0080971659919,0.7202898244305548,247264650.59087896
08EE018,1979,5,2.591999959945679,0.0280000008642673,29.70000076293945,368.0,54.35694122314453,-126.16999816894533,13170,532.2551546391752,,5.768589112299946,363.0451985846842,0,0.0,8,1074.625,749.5487465181059,0.6948011568318646,363045198.5846842
08EE019,1976,1,2.8399999141693115,0.289000004529953,31.10000038146973,246.0,54.31943893432617,-126.11638641357422,13171,518.772,,5.379974557727912,236.8268548759086,0,0.0,8,1015.875,752.18669527897,0.6972656013556308,236826854.87590858
08EE020,2018,43,14.295348877130552,1.4800000190734863,86.69999694824219,367.0,54.60736083984375,-127.49720001220705,13173,1644.5831202046036,,23.462046079598906,365.10550855289443,25522752.12494841,0.06990514119085338,9,1381.25,685.2307692307693,0.6715585463498494,365105508.5528944
08EE025,2019,37,0.1231081083014204,0.0549999997019767,0.5669999718666077,21.200000762939453,55.29610824584961,-127.6207504272461,13174,744.6111111111111,,14.785659413845814,19.65859580666866,0,0.0,8,748.5,740.4444444444445,0.683908637603632,19658595.80666866
08EE028,1995,10,0.2790000021457672,0.0299999993294477,1.3400000333786009,10.800000190734863,55.23028182983398,-127.56749725341795,13176,806.0,,29.276901702411838,9.714487307913185,643419.1451406092,0.06623294927942268,8,1506.875,737.8888888888889,0.5030354859497648,9714487.307913184
08EF005,2018,53,105.2358492005546,8.890000343322754,1670.0,2850.0,54.493629455566406,-128.32466125488278,13201,1757.1642266072565,,23.653740670442513,2918.4916424884927,111187744.30671574,0.03809767439042928,9,1197.0,688.3638707459609,0.6685894070985181,2918491642.488493
08EG001,1931,3,6.103333473205566,0.5379999876022339,32.59999847412109,56.20000076293945,54.02693939208984,-129.84138488769528,13202,4443.55,,30.73631210480116,54.43200001442282,0,0.0,10,531.0,648.7549019607843,0.6278341705997265,54432000.01442282
08EG002,1929,1,29.70000076293945,3.059999942779541,244.0,248.0,53.98389053344727,-129.73138427734378,13203,5597.393939393939,,34.68296183637011,249.66012438331524,15946430.46919956,0.06387255677529118,10,773.75,654.9511201629327,0.6215732905795115,249660124.38331524
08EG006,1949,4,123.25,14.800000190734863,351.0,2180.0,54.58193969726562,-128.6602783203125,13204,1887.0511875511875,,28.328268602370436,2249.2928231108926,194851377.9858529,0.08662783964088899,1,1034.125,675.0888005301524,0.6584150942093543,2249292823.110893
08EG011,1994,32,23.72187513113022,3.650000095367432,135.0,376.0,54.51860809326172,-128.727783203125,13205,1861.211970074813,,33.2934092668222,375.4287319173897,41404746.87080945,0.1102865693292762,10,945.75,659.3899204244032,0.6410874384138281,375428731.9173897
08EG012,2019,55,42.91090895912864,3.2899999618530287,262.0,370.0,54.36219024658203,-129.31283569335938,13206,4962.872448979592,,42.22737357558225,370.15192466367887,41766885.84171159,0.11283714350441675,10,910.0,626.8337837837838,0.620046051546879,370151924.6636789
08EG015,1971,7,3.898571423121861,2.509999990463257,28.60000038146973,nan,54.22943878173828,-130.16139221191406,13207,3257.8333333333335,,15.358754968337182,58.42457133482416,0,0.0,10,268.25,671.1711711711712,0.7112749246054095,58424571.33482416
08EG016,2019,37,7.442702731570682,3.380000114440918,55.20000076293945,104.0,54.24705123901367,-130.1729736328125,13208,3291.3396226415093,,18.589341913293612,104.30692585928419,0,0.0,10,303.75,668.990099009901,0.6974075508999598,104306925.85928419
08EG017,2008,17,0.5703529435045579,0.1159999966621398,5.0,12.5,54.5886116027832,-128.57083129882812,13209,1609.090909090909,,15.439070541390105,13.62615109449194,0,0.0,1,470.25,709.5833333333334,0.7724086974539531,13626151.09449194
