STATION_NUMBER,YEAR,MEAN,MIN,MAX,MIN_MONTH,MAX_MONTH,LATITUDE,LONGITUDE,DRAINAGE_AREA_GROSS,YEARS_OF_DATA
08LB024,2017,0.7805531899979774,0.07000000029802322,14.800000190734865,10.0,5.0,51.12202835083008,-120.2089385986328,135.0,47
08LB038,2019,9.147543505482052,1.7899999618530271,57.79999923706055,1.0,5.0,52.11669158935547,-119.30194091796876,272.0,46
08LB047,2019,144.0799032257449,29.899999618530284,630.0,11.0,5.0,51.60186004638672,-119.9143524169922,4490.0,62
08LB064,2019,385.3230147063732,71.5999984741211,2220.0,2.0,5.0,51.040931701660156,-120.24046325683594,19600.0,68
08LB069,2019,11.039929765358306,1.9500000476837158,93.9000015258789,1.0,4.0,51.24533081054688,-119.9376983642578,624.0,57
08LB072,1995,2.723333328962326,0.44999998807907104,16.899999618530273,1.0,5.0,51.1349983215332,-120.1227798461914,515.0,24
08LB076,2019,3.6811399960517885,0.6309999823570251,23.29999923706055,12.0,6.0,51.3543815612793,-119.8816375732422,166.0,50
08LB078,2019,2.911384620345556,0.4059999883174896,28.399999618530284,1.0,4.0,51.427589416503906,-120.20204162597656,443.0,39
08LC002,2019,79.2861625870993,29.29999923706055,246.0,8.0,6.0,50.54365921020508,-119.01284790039062,4720.0,86
08LC003,2019,48.276571252129294,14.800000190734865,334.0,2.0,5.0,50.30278015136719,-118.81861114501952,2000.0,77
08LC006,1995,0.6711818094957959,0.020999999716877937,4.010000228881837,2.0,6.0,50.1974983215332,-119.03443908691406,,22
08LC018,2018,36.11671701467262,12.899999618530273,241.0,3.0,5.0,50.34510040283203,-118.54785919189452,1130.0,53
08LC019,1979,81.07142889840263,24.10000038146973,242.0,12.0,6.0,50.60277938842773,-118.7383270263672,4040.0,35
08LC039,2017,3.5419047616776966,0.4309999942779541,14.199999809265135,8.0,3.0,50.29790115356445,-118.85912322998048,769.0,42
08LC040,2017,0.4867435907706236,0.04399999976158142,10.399999618530273,9.0,5.0,50.28432083129883,-118.94703674316406,70.9000015258789,39
08LC041,2018,7.522229144970576,3.5190000534057617,10.027999877929688,4.0,9.0,50.35766983032226,-118.53826141357422,,48
08LC042,2017,2.779836719133416,0.3470000028610229,13.5,8.0,5.0,50.25246810913086,-118.96124267578124,632.0,49
08LD001,2018,65.81055926507518,12.800000190734865,298.0,3.0,5.0,50.93759155273438,-119.65634155273438,3210.0,93
08LD003,2017,2.221428558939979,1.412999987602234,4.230999946594238,12.0,6.0,50.95357894897461,-119.6753921508789,,42
08LE020,2018,2.913983891087194,0.4280000030994415,42.5,9.0,5.0,50.49856185913086,-119.55860900878906,1030.0,62
08LE021,2015,4.666377767589357,0.6970000267028809,20.299999237060547,8.0,3.0,50.69250869750977,-119.33052825927734,1550.0,45
08LE024,2018,35.4326139876717,2.7699999809265137,220.0,12.0,6.0,50.93634033203125,-118.80165100097656,932.0,57
08LE027,2019,32.07212280181416,4.300000190734863,222.0,2.0,5.0,51.2622184753418,-118.94644165039062,805.0,57
08LE031,2018,291.39306666586134,88.19999694824219,1260.0,12.0,6.0,50.76311111450195,-119.7431182861328,15800.0,90
08LE047,1979,1.3824250042438506,0.3070000112056732,2.934999942779541,3.0,6.0,50.88056182861328,-119.4647216796875,,40
08LE070,2016,345.9236791992187,345.2510070800781,347.6929931640625,8.0,6.0,50.70943069458008,-119.2840576171875,,25
08LE075,2000,0.746352939044728,0.0860000029206276,5.75,1.0,5.0,50.28889083862305,-119.95555877685548,143.0,34
08LE077,2018,0.37869444489479065,0.014999999664723871,2.619999885559082,12.0,6.0,50.913169860839844,-119.5328369140625,26.20000076293945,36
08LE108,2016,0.1084516124138909,0.0130000002682209,1.1699999570846558,2.0,5.0,50.69665145874024,-119.19615936279295,20.799999237060547,31
08LE112,2016,1.515545438636433,0.032999999821186066,8.829999923706055,8.0,3.0,50.81909942626953,-119.68153381347656,297.0,22
08LF002,2019,5.4546078303281,1.5,68.59999847412111,2.0,6.0,50.802978515625,-121.3233413696289,5020.0,51
08LF007,2016,1.6526296227066606,0.07400000095367433,32.09999847412109,9.0,5.0,50.8838996887207,-120.9659423828125,479.0,54
08LF015,1994,0.7015185218166422,0.1120000034570694,2.740000009536743,9.0,3.0,50.88444137573242,-121.42028045654295,658.0,27
08LF022,1950,743.4166666666666,241.0,3310.0,2.0,6.0,50.42082977294922,-121.34166717529295,54600.0,36
08LF023,1914,14.579819687077256,127.0,2190.0,2.0,6.0,50.68751907348633,-120.36412048339844,37800.0,61
08LF027,2018,1.877178585955075,0.33000001311302185,28.399999618530284,11.0,5.0,50.8980712890625,-120.97598266601562,878.0,56
08LF051,2019,695.0359473699018,268.0,2340.0,12.0,6.0,50.35462951660156,-121.39364624023438,55400.0,76
08LF061,1984,0.6164090938188813,0.07000000029802322,5.760000228881836,1.0,6.0,50.75611114501953,-121.5883331298828,350.0,22
08LF062,1994,2.856617675108068,0.5699999928474426,9.59000015258789,12.0,5.0,51.3355598449707,-120.7986068725586,666.0,34
08LF081,1998,0.022047619113609904,0.004999999888241291,0.08699999749660492,1.0,7.0,50.7369384765625,-121.57611083984376,32.900001525878906,21
08LG006,2019,24.564203122630715,3.5899999141693115,180.0,9.0,5.0,50.33086013793945,-121.226806640625,7100.0,64
08LG007,2007,13.809607851739024,2.5999999046325684,62.599998474121094,9.0,3.0,50.14443969726562,-120.88500213623048,4300.0,51
08LG008,2017,9.826955601904128,0.19599999487400047,66.90000152587889,1.0,5.0,50.13618087768555,-121.03002166748048,775.0,45
08LG009,1995,0.0890370365059762,0.001000000047497451,0.14399999380111694,2.0,5.0,50.49250030517578,-120.85806274414062,139.0,27
08LG010,2019,7.098109026388689,0.3330000042915344,59.70000076293945,8.0,4.0,50.10979843139648,-120.8030014038086,917.0,55
08LG016,2019,0.6868965538411305,0.06199999898672104,3.7999999523162837,8.0,6.0,49.96492004394531,-120.13493347167969,87.5999984741211,58
08LG041,2018,0.938781248871237,0.045000001788139336,40.0,8.0,5.0,50.36111068725586,-120.8099365234375,871.0,32
08LG046,2019,2.4662857201634623,1.3619999885559082,4.078000068664552,4.0,5.0,50.15839004516602,-120.5251007080078,,49
08LG048,2019,6.654716973034841,0.4339999854564667,51.70000076293945,9.0,4.0,49.85422134399414,-120.90846252441406,316.0,53
08LG049,2017,4.246521721715513,0.2409999966621399,26.0,10.0,5.0,50.18255996704102,-120.37510681152344,1500.0,46
08LG056,2018,0.15173333411415418,0.010999999940395357,2.1800000667572017,2.0,5.0,50.60783004760742,-120.91085815429688,78.19999694824219,45
08LG060,1995,0.6675652084143265,0.059999998658895486,6.360000133514403,1.0,6.0,50.13555908203125,-120.2750015258789,241.0,23
08LG065,2019,4.870897433696649,1.25,18.299999237060547,12.0,6.0,50.16213989257813,-120.66876220703124,2960.0,39
08LG067,2016,0.7739333344002565,0.06700000166893005,12.800000190734865,1.0,4.0,50.14588165283203,-120.88227081298828,1230.0,30
08MA001,2018,84.84863759296528,15.699999809265135,253.0,4.0,7.0,52.06975173950195,-123.53949737548828,6880.0,69
08MA002,2018,41.00003424741454,7.579999923706055,115.0,4.0,6.0,51.62485885620117,-124.1433563232422,2130.0,59
08MA003,2018,33.899250116944316,4.070000171661377,150.0,3.0,6.0,51.37900161743164,-123.63121795654295,1520.0,40
08MA006,2018,0.7611521735139515,0.0130000002682209,4.789999961853027,11.0,5.0,51.67385864257813,-124.1453094482422,98.8000030517578,46
08MB005,2018,100.97106113239211,25.29999923706055,331.0,2.0,7.0,51.847938537597656,-122.65477752685548,19200.0,49
08MB006,2018,5.9001555641492205,1.0700000524520874,45.20000076293945,12.0,5.0,51.52368927001953,-123.11589050292969,1010.0,45
08MB007,2018,2.693422219488356,0.3219999969005585,15.199999809265135,4.0,5.0,51.25397109985352,-123.10449981689452,232.0,45
08MC005,1995,1.5096153832363108,0.027000000700354576,2.0299999713897705,7.0,12.0,52.12194061279297,-122.13999938964844,2240.0,26
08MC018,1986,4786.149219782797,75.19999694824219,801000.0,2.0,5.0,52.53028106689453,-122.44432830810548,114000.0,91
08MC039,2010,0.2576153850576912,0.001000000047497451,0.2680000066757202,8.0,6.0,52.11471939086914,-121.93721771240234,192.0,26
08MC040,2018,1.428357138431498,0.008000000379979609,7.079999923706055,8.0,4.0,52.07707977294922,-121.99188995361328,1990.0,28
08MC045,2018,0.22678260877728462,0.04100000113248825,8.890000343322754,2.0,4.0,52.42625045776367,-122.29463958740234,99.0,23
08ME001,1947,100.8970583747415,7.110000133514403,399.0,1.0,5.0,50.787498474121094,-122.2249984741211,3650.0,34
08ME002,2019,11.817562445998192,1.0700000524520874,55.099998474121094,2.0,5.0,50.66931915283203,-121.96533966064452,885.0,64
08ME003,2019,21.31237331867218,10.399999618530273,92.6999969482422,3.0,5.0,50.67110824584961,-121.9695281982422,1020.0,75
08ME004,1947,44.3476190112886,3.0,212.0,2.0,5.0,50.8375015258789,-122.8566665649414,956.0,21
08ME023,2019,10.627541597932577,0.4629999995231629,57.0,11.0,8.0,50.85622024536133,-123.45327758789062,144.0,48
08ME025,2019,3.9557500210675327,1.1799999475479126,26.20000076293945,2.0,5.0,50.9126091003418,-122.23931121826172,581.0,44
08ME027,2019,13.17875997543335,1.0800000429153442,71.80000305175781,3.0,5.0,50.73088836669922,-122.9420166015625,312.0,25
08ME028,2019,32.84174088195518,2.9300000667572017,165.0,2.0,7.0,50.82093811035156,-123.2034912109375,708.0,27
08MF003,1982,32.996875286102295,8.359999656677246,137.0,1.0,6.0,49.37527847290039,-121.41944122314452,741.0,32
08MF005,1979,5303.854564515494,312.0,519000.0,1.0,5.0,49.38595962524414,-121.45423889160156,217000.0,186
08MF035,1986,13217.117698633507,338.0,909000.0,2.0,6.0,49.20368957519531,-121.7758331298828,218000.0,73
08MF040,2019,1640.1338611079586,415.0,5500.0,12.0,6.0,50.613670349121094,-121.85343933105469,154000.0,72
08MF062,2018,3.2908235344232297,0.35600000619888306,36.0,10.0,11.0,49.54188919067383,-121.1199722290039,85.5,51
08MF065,2018,32.6738048966338,9.390000343322754,178.0,12.0,2.0,49.95386123657226,-121.86286926269531,712.0,41
08MF068,2019,25.64766671440818,4.2899999618530265,89.4000015258789,9.0,4.0,49.36846160888672,-121.38449096679688,720.0,33
08MG001,2018,35.80571444829305,3.75,339.0,9.0,11.0,49.30002975463867,-121.9377670288086,383.0,42
08MG003,1950,47.988235249238855,7.929999828338622,209.0,1.0,10.0,50.28194046020508,-122.85138702392578,855.0,34
08MG004,1947,8.273076956088726,1.7000000476837158,28.60000038146973,3.0,5.0,50.17082977294922,-122.91667175292969,195.0,26
08MG005,2017,119.86415958911815,19.600000381469727,424.0,2.0,6.0,50.336021423339844,-122.8002471923828,2100.0,94
08MG006,1947,11.564782640208369,1.25,58.29999923706055,12.0,5.0,50.26667022705078,-122.87222290039062,179.0,23
08MG007,1947,18.99130443904711,1.8700000047683718,79.30000305175781,1.0,5.0,50.224998474121094,-122.88333129882812,283.0,23
08MG012,2019,9.709841274079823,8.71399974822998,12.312000274658205,3.0,5.0,49.30926132202149,-121.7737274169922,,63
08MG013,1970,397.1081081081081,0.0,2090.0,9.0,6.0,49.30041885375977,-121.82964324951172,7890.0,74
08MG014,2018,3.1617436042198768,6.177000045776367,10.57699966430664,12.0,6.0,49.23464965820313,-121.95931243896484,,39
08MG020,2018,25.90597163609096,24.867000579833984,28.2810001373291,3.0,6.0,50.24036026000977,-122.48113250732422,,35
08MG022,2017,9.308703634474012,8.442999839782715,11.656000137329102,1.0,6.0,49.285011291503906,-121.9041976928711,7950.0,27
08MG025,2018,1.7274375036358833,0.054999999701976776,14.0,2.0,11.0,50.3155403137207,-122.80464935302734,32.400001525878906,32
08MH001,1975,85.82763539296444,4.099999904632568,183000.0,4.0,12.0,49.09738159179688,-121.9674835205078,1230.0,107
08MH002,2019,6.770200022784146,1.559999942779541,72.19999694824219,7.0,1.0,49.26523971557617,-122.78150177001952,238.0,55
08MH005,2016,4.870176485940521,2.390000104904175,50.599998474121094,4.0,1.0,49.23899841308594,-122.57975006103516,233.0,51
08MH006,2018,2.7591499874989194,0.07199999690055847,31.10000038146973,9.0,11.0,49.24264907836914,-122.5801773071289,37.29999923706055,60
08MH016,2018,17.871956557035446,2.9600000381469727,98.0,10.0,11.0,49.08364868164063,-121.45844268798828,335.0,92
08MH020,1974,1.1698636385527523,0.06800000369548798,16.399999618530273,11.0,2.0,49.14527893066406,-122.7994384765625,34.400001525878906,22
08MH024,1992,13867.383086018664,679.0,154000.0,12.0,6.0,49.12773895263672,-122.30294036865234,228000.0,93
08MH029,2017,3.336467731383539,0.11900000274181365,30.0,9.0,3.0,49.00249099731445,-122.2322998046875,144.0,62
08MH047,1995,2.8185526383550545,2.7780001163482666,6.50600004196167,9.0,11.0,49.09167098999024,-122.0361099243164,,38
08MH056,2018,10.38346158541166,1.100000023841858,115.0,10.0,11.0,49.07172012329102,-121.6997528076172,160.0,52
08MH058,2006,11.41555545065138,0.5260000228881836,157.0,9.0,11.0,49.19028091430664,-122.15917205810548,117.0,36
08MH076,2018,2.5211803317070007,0.0860000029206276,24.10000038146973,9.0,11.0,49.20708847045898,-122.53661346435548,47.70000076293945,61
08MH090,2018,1.4701272693547336,0.1599999964237213,19.100000381469727,9.0,3.0,49.13354110717773,-122.59642791748048,48.9000015258789,55
08MH091,1995,0.8133076864939469,0.15299999713897705,10.399999618530273,7.0,11.0,49.14833068847656,-122.33721923828124,17.100000381469727,26
08MH098,2018,0.47426086761381314,0.014000000432133676,4.869999885559082,8.0,1.0,49.14767074584961,-122.53186798095705,11.399999618530273,46
08MH103,2018,31.282381076661366,4.380000114440918,195.0,10.0,11.0,49.10171890258789,-121.66300201416016,650.0,63
08MH104,1986,0.6945238155978066,0.15800000727176666,13.199999809265135,9.0,2.0,49.09278106689453,-122.68277740478516,27.20000076293945,21
08MH126,1972,10801.1711315795,1130.0,550000.0,12.0,5.0,49.21780014038086,-122.8246612548828,232000.0,38
08MH141,2018,6.0398333214578175,0.3129999935626984,70.5999984741211,9.0,1.0,49.48794174194336,-122.79251098632812,52.5,42
08MH147,2019,27.751914296831405,4.369999885559082,476.0,3.0,2.0,49.556190490722656,-122.32306671142578,290.0,35
08MH149,2019,47.229354735343684,45.4000015258789,50.9020004272461,10.0,1.0,49.35573959350586,-122.7791976928711,,31
08MH153,2018,1.1611891928556803,0.004000000189989804,5.630000114440918,8.0,11.0,49.0023307800293,-122.4069595336914,19.0,37
08MH155,2017,1.879486489940334,0.20900000631809235,26.60000038146973,8.0,3.0,49.09569931030274,-122.66008758544922,70.0,37
08MH166,2019,2.6666521663251133,0.119999997317791,43.20000076293945,9.0,1.0,49.38098907470703,-122.77684783935548,,23
08NA002,2019,95.89851795296583,14.399999618530273,450.0,12.0,5.0,51.24356079101562,-116.91293334960938,6660.0,112
08NA004,1984,1.1638076878510988,0.8100000023841858,2.2039999961853027,4.0,6.0,50.51556015014648,-116.01889038085938,1340.0,26
08NA006,2019,36.59807402557797,4.309999942779541,224.0,4.0,5.0,51.30118179321289,-116.9720687866211,1850.0,54
08NA011,2019,33.420612111020446,3.5699999332427983,198.0,1.0,5.0,50.90435028076172,-116.40682220458984,1460.0,67
08NA045,1995,10.477999954223632,2.1099998950958248,39.70000076293945,12.0,6.0,50.3236083984375,-115.8625030517578,891.0,50
08NB005,2019,170.84931506849315,29.60000038146973,702.0,2.0,5.0,51.483299255371094,-117.18038940429688,9700.0,73
08NB012,2019,16.11106122756491,1.5299999713897705,83.69999694824219,3.0,5.0,51.48249816894531,-116.9693603515625,587.0,49
08NB013,1994,6.882857118334089,0.38199999928474426,39.599998474121094,2.0,7.0,51.613059997558594,-117.7411117553711,135.0,21
08NB014,2019,17.821458409229916,1.6100000143051147,100.0,3.0,6.0,51.6779899597168,-117.71849822998048,429.0,48
08NB015,1995,7.515909064899791,0.4880000054836273,30.60000038146973,2.0,6.0,51.65472030639648,-116.74250030517578,230.0,22
08NB016,2018,1.6055652149345563,0.22599999606609344,7.920000076293945,2.0,5.0,51.5265007019043,-116.8989028930664,80.5,46
08NB017,2019,739.3379177517361,728.6840209960938,752.1110229492188,5.0,8.0,51.89067077636719,-117.91207885742188,,36
08NB019,2019,38.06884617683215,4.679999828338623,207.0,3.0,6.0,51.50909042358398,-117.46530151367188,1150.0,39
08NC004,2019,13.28041179039899,1.350000023841858,65.09999847412111,3.0,7.0,52.731529235839844,-119.38485717773438,305.0,51
08ND002,1949,492.71411902563915,94.0,2780.0,2.0,6.0,51.00806045532226,-118.21916961669922,26700.0,42
08ND006,1967,841.3350476083301,147.0,4790.0,3.0,6.0,50.85306167602539,-118.1066665649414,28500.0,21
08ND007,1983,567.4571428571429,8.869999885559082,1420.0,10.0,8.0,52.05527877807617,-118.58416748046876,21500.0,35
08ND009,1982,30.273912844450578,4.0,163.0,2.0,6.0,51.4769401550293,-118.4255599975586,655.0,23
08ND011,1976,1743.875,26.79999923706055,155000.0,3.0,7.0,51.04193878173828,-118.21305847167969,26400.0,40
08ND012,2018,34.453918113083134,5.099999904632568,183.0,3.0,5.0,51.66878128051758,-118.59619903564452,934.0,61
08ND013,2018,52.96181800148704,3.470000028610228,367.0,12.0,6.0,51.01263046264648,-118.08513641357422,1150.0,55
08ND014,1988,17.272000007629394,0.8999999761581421,111.0,2.0,5.0,51.04444122314453,-118.26917266845705,272.0,25
08ND017,2018,739.0258650346236,719.2899780273438,747.239990234375,4.0,8.0,52.07806015014648,-118.5616683959961,,44
08ND018,1998,6.876923065919143,0.2280000001192093,29.60000038146973,10.0,5.0,51.65943908691406,-118.10443878173828,139.0,26
08ND019,2005,6.143636327801329,1.0900000333786009,27.70000076293945,1.0,6.0,51.63943862915039,-118.67056274414062,112.0,33
08ND025,2019,785.5454545454545,218.0,1900.0,5.0,2.0,51.04444122314453,-118.1972198486328,,33
08NE001,1995,55.83023257588231,7.389999866485597,235.0,1.0,6.0,50.77360916137695,-117.67666625976562,1020.0,43
08NE002,1972,272.62894030471347,144.0,4450.0,12.0,6.0,49.33221817016602,-117.6758270263672,36500.0,67
08NE003,1936,699.7701492594249,289.0,7670.0,2.0,6.0,49.09389114379883,-117.6977767944336,88100.0,67
08NE006,2018,12.484741956956926,2.9200000762939453,51.0,12.0,5.0,50.28290939331055,-117.73448181152344,330.0,62
08NE008,2019,2.9054000047537,0.7770000100135803,9.0,3.0,6.0,50.734458923339844,-117.7293472290039,96.6999969482422,65
08NE039,2019,5.221986850625591,0.3330000042915344,84.0,9.0,5.0,49.0146484375,-117.94529724121094,347.0,76
08NE045,1968,3.1952692361978383,0.8199999928474426,9.897000312805176,1.0,7.0,50.236671447753906,-117.80194091796876,,26
08NE049,1981,1536.3156198391243,89.9000015258789,8610.0,10.0,5.0,49.17784118652344,-117.7176513671875,87400.0,121
08NE074,2019,31.00313895775212,3.4600000381469727,349.0,9.0,5.0,49.04713821411133,-117.2942886352539,1240.0,72
08NE077,2019,3.9772463812344316,0.5040000081062317,44.900001525878906,1.0,6.0,49.90518188476562,-118.12547302246094,204.0,69
08NE087,2019,0.857609371189028,0.05700000002980232,13.399999618530273,3.0,5.0,49.44847106933594,-118.04199981689452,81.5999984741211,64
08NE102,2019,432.2441009521484,427.1440124511719,439.5790100097656,2.0,7.0,49.87205123901367,-118.0816879272461,,50
08NE104,2018,432.22974904378253,427.2170104980469,439.5199890136719,2.0,7.0,50.2374382019043,-117.7978515625,,48
08NE110,2019,3.5408799982070924,0.2759999930858612,49.29999923706055,2.0,5.0,49.896949768066406,-118.1898422241211,298.0,50
08NE114,2019,1.5113725510298037,0.1289999932050705,14.5,9.0,5.0,49.23453903198242,-117.23916625976562,56.70000076293945,51
08NE117,1995,5.347727266224948,0.4000000059604645,35.79999923706055,1.0,6.0,50.34333038330078,-117.51805877685548,113.0,22
08NE126,2019,1126.9130434782608,294.0,2010.0,5.0,7.0,49.3388900756836,-117.76416778564452,,46
08NF001,2019,4.528602738086492,0.10599999874830246,30.70000076293945,4.0,5.0,50.88703155517578,-116.0460968017578,416.0,73
08NF002,1994,87.9055553012424,11.100000381469727,339.0,12.0,6.0,50.14778137207031,-115.7991714477539,5390.0,36
08NF005,1998,1.5923076959756703,0.017999999225139618,7.239999771118164,4.0,6.0,50.65972137451172,-115.52999877929688,69.69999694824219,26
08NF006,1994,14.859090891751377,1.4600000381469729,64.59999847412111,2.0,6.0,50.5252799987793,-115.61917114257812,653.0,22
08NG002,2018,30.059323257870144,4.059999942779541,245.0,12.0,5.0,49.49362182617188,-115.36583709716795,1520.0,99
08NG005,1971,205.07407407407408,30.60000038146973,1140.0,1.0,5.0,49.42028045654297,-115.41944122314452,13600.0,54
08NG012,1994,51.206666776869035,5.800000190734862,273.0,2.0,5.0,49.60028076171875,-115.86277770996094,2360.0,45
08NG042,1971,298.0243902439024,44.5,1690.0,1.0,5.0,49.01443862915039,-115.1741714477539,20000.0,41
08NG046,1994,40.36595713838618,4.389999866485597,194.0,2.0,5.0,49.60805892944336,-116.16860961914062,1480.0,47
08NG051,1984,10.56961541909438,1.75,64.90000152587889,12.0,6.0,49.91167068481445,-115.76750183105469,637.0,26
08NG053,1995,113.09555562337239,10.600000381469727,763.0,2.0,6.0,49.910560607910156,-115.73555755615234,7120.0,45
08NG065,2019,158.82181967281903,18.299999237060547,753.0,2.0,6.0,49.61203002929688,-115.63533782958984,11500.0,61
08NG076,2019,1.3670784445369946,0.1589999943971634,13.100000381469727,12.0,5.0,49.713661193847656,-115.896728515625,135.0,51
08NG077,2019,6.765179983377457,0.5199999809265137,65.80000305175781,3.0,5.0,49.73727035522461,-116.43504333496094,208.0,50
08NG078,1994,2.177636347033761,0.3689999878406525,13.0,12.0,4.0,49.188331604003906,-115.43639373779295,313.0,22
08NH001,1966,91.23888905843098,13.100000381469727,340.0,3.0,6.0,50.28583145141602,-116.945556640625,2160.0,36
08NH004,1994,25.66393434805948,2.1600000858306885,133.0,11.0,5.0,49.08916854858398,-116.45555877685548,1180.0,61
08NH005,2019,12.202769206120418,2.039999961853028,107.0,2.0,5.0,49.90761947631836,-116.9534912109375,442.0,65
08NH007,2019,55.58181974126233,10.100000381469727,339.0,2.0,5.0,50.26287078857422,-116.96829223632812,1640.0,72
08NH016,1985,1.4118360569242572,0.019999999552965164,19.100000381469727,3.0,5.0,49.20262908935547,-116.5339126586914,57.0,61
08NH028,1960,2.0082592610959655,0.4600000083446503,5.303999900817871,3.0,6.0,49.084999084472656,-116.57917022705078,,27
08NH034,1969,9.267826080322266,0.5099999904632568,85.0,9.0,5.0,49.25833129882813,-115.8499984741211,725.0,23
08NH064,2019,531.658872193928,530.093994140625,534.072998046875,4.0,5.0,49.6540412902832,-116.9303207397461,,79
08NH067,2018,531.733650328621,530.239013671875,534.2169799804689,4.0,5.0,49.29882049560547,-116.65956115722656,,63
08NH084,1984,1.8819558760699104,0.0,94.8000030517578,1.0,5.0,49.15911865234375,-116.4524917602539,78.30000305175781,68
08NH110,1966,1.5632307758698096,0.8600000143051147,4.255000114440918,3.0,6.0,50.30416870117188,-116.93888854980469,,26
08NH115,2019,0.06185454550114545,0.016000000759959217,0.5490000247955322,9.0,5.0,49.104270935058594,-116.43675231933594,6.21999979019165,55
08NH118,2019,144.7245873496646,51.4000015258789,509.0,4.0,5.0,50.23286056518555,-116.95519256591795,4080.0,63
08NH119,2019,55.52130174258399,6.480000019073486,330.0,3.0,5.0,50.63750076293945,-117.04802703857422,1310.0,63
08NH120,2018,4.76703702961957,0.10000000149011612,54.9000015258789,9.0,5.0,49.42214965820313,-115.94129180908205,239.0,54
08NH126,2019,101.15,2.990000009536743,229.0,7.0,12.0,50.25138854980469,-116.94750213623048,,50
08NH127,2019,564.1409618671124,547.156982421875,576.5889892578125,4.0,8.0,50.255409240722656,-116.94856262207031,,52
08NH130,2016,18.63415543238322,2.5699999332427983,146.0,1.0,6.0,50.08200073242188,-116.78485870361328,585.0,45
08NH131,2003,4.521666661898295,0.3400000035762787,45.79999923706055,2.0,10.0,50.15832901000977,-116.57527923583984,119.0,30
08NH132,2019,3.1536800193786623,0.4210000038146973,27.20000076293945,2.0,6.0,49.87255096435547,-117.12197875976562,92.3000030517578,50
08NH138,2019,0.382296292870133,0.08799999952316284,1.2400000095367432,12.0,6.0,50.63360977172852,-117.5447235107422,8.84000015258789,27
08NJ001,1943,795.1,228.0,2730.0,11.0,7.0,49.40555953979492,-117.5374984741211,49200.0,30
08NJ009,1936,591.9155033411605,120.0,2570.0,12.0,6.0,49.50917053222656,-117.2794418334961,45300.0,89
08NJ013,2019,84.98445432234293,21.299999237060547,605.0,1.0,5.0,49.46007919311523,-117.5647964477539,3330.0,99
08NJ014,1968,53.91428593226841,15.399999618530273,267.0,1.0,6.0,49.76889038085938,-117.47306060791016,1660.0,28
08NJ026,2019,1.3843448264845486,0.20999999344348907,10.899999618530273,1.0,5.0,49.590309143066406,-117.24234771728516,52.9000015258789,29
08NJ061,2019,0.8390408133973881,0.090999998152256,8.489999771118164,9.0,5.0,49.6225700378418,-117.05574035644531,27.20000076293945,49
08NJ113,2002,530.5574781073899,528.4450073242189,531.5830078125,3.0,12.0,49.46944046020508,-117.46721649169922,,61
08NJ114,2002,514.0611589956975,513.0189819335939,515.9390258789061,11.0,6.0,49.46889114379883,-117.4680633544922,,69
08NJ129,1995,0.06348275855697434,0.004000000189989804,0.4230000078678131,1.0,6.0,49.50333023071289,-117.2602767944336,4.400000095367432,29
08NJ130,1985,0.25074603201614487,0.0,1.2799999713897705,1.0,5.0,49.50194931030274,-117.2612762451172,9.06999969482422,63
08NJ158,2019,785.4024390243902,224.0,1460.0,10.0,6.0,49.4669418334961,-117.46499633789062,46400.0,82
08NJ160,2019,4.271807699249341,0.4420000016689301,44.599998474121094,3.0,5.0,49.697120666503906,-117.44596862792969,181.0,52
08NJ168,1992,1.2885199964046479,0.0,13.5,4.0,5.0,49.51853942871094,-117.21163940429688,47.70000076293945,50
08NK001,1943,54.780130432999655,9.489999771118164,294.0,1.0,6.0,49.28055953979492,-115.0986099243164,3550.0,23
08NK002,1977,126.07063876423571,1.3200000524520874,3910.0,11.0,6.0,49.50347137451172,-115.07012939453124,3090.0,72
08NK005,1995,75.57999989436223,12.699999809265135,1020.0,1.0,6.0,49.21500015258789,-115.11055755615234,4450.0,65
08NK012,1969,63.691999969482424,7.9000000953674325,317.0,12.0,6.0,49.3116683959961,-115.05110931396484,3520.0,25
08NK016,1977,45.96949385663113,0.6700000166893005,361.0,4.0,6.0,49.86561965942383,-114.86868286132812,1840.0,83
08NK018,1977,12.168925384976971,0.0,262.0,6.0,6.0,49.893959045410156,-114.86666107177734,621.0,67
08NK019,1977,9.108162807863811,0.059999998658895486,9.260000228881836,12.0,5.0,49.84333038330078,-114.86000061035156,83.9000015258789,43
08NK020,1977,32.43828577314105,0.4099999964237213,502.0,11.0,5.0,49.73028182983398,-114.8566665649414,637.0,35
08NK021,1977,3.050666675964991,0.0,13.800000190734865,3.0,9.0,50.20138931274414,-114.88249969482422,104.0,30
08NK022,1977,3.3623166580994925,0.0,51.29999923706055,7.0,5.0,49.8914909362793,-114.83335876464844,138.0,60
08NK026,2019,0.1459189212402782,0.014000000432133676,0.8650000095367432,12.0,5.0,49.58417129516602,-114.95388793945312,6.4000000953674325,37
08NL004,2018,7.790788741178916,1.0900000333786009,101.0,9.0,5.0,49.2076301574707,-119.99352264404295,1050.0,71
08NL007,2019,22.688862481713294,2.359999895095825,80.69999694824219,8.0,5.0,49.45970153808594,-120.50353240966795,1810.0,80
08NL010,1970,0.7735714302176521,0.0820000022649765,2.7899999618530287,10.0,6.0,49.26443862915039,-119.8244400024414,183.0,21
08NL023,1984,3.258125003427267,0.10300000011920928,11.800000190734865,9.0,6.0,49.54555892944336,-120.75332641601562,673.0,32
