id,gen_id,processing_time,stream_name,feature_area_sqm,station_number,most_recent_year,mean,min,max,drainage_area_gross,latitude,longitude,annual_precipitation,aspect,average_slope,drainage_area,glacial_area,glacial_coverage,hydrological_zone,median_elevation,potential_evapotranspiration_hamon,potential_evapotranspiration_thornthwaite,solar_exposure,watershed_area,temperature_data
generated_dem.AQEAAAAmcn_9addcwDH0NNIlv0hA,1128,7.612312121957076,Bull River,1498921688.6648033,08NG002,2018,20.053965117181093,4.059999942779541,245.0,1520.0,49.49362182617188,-115.36583709716795,883.515312177807,177.14949023101582,-1144.8174539275815,1498.9216886648032,1490201.9463940172,0.0005911344978945577,20.0,1807.0,323.5253144919108,436.7856848942392,0.5600578077840836,1498921688.6648033,"[[-13.817527023333335, -5.359379575333333, -9.588453299333334], [-11.355399374000003, -2.1903959900000003, -6.772897682000002], [-9.306330974000002, 0.39535394199999996, -4.455488516000001], [-4.47343603, 5.511194714, 0.518879342], [0.32332167933333333, 11.478585684666667, 5.900953682], [4.329662152666667, 16.344711383333333, 10.337186768], [6.4623402940000005, 19.91275467266667, 13.187547483333335], [6.38662649, 19.763410042, 13.075018266], [1.7858624153333331, 13.911212562, 7.848537488666667], [-2.595220212666667, 6.873365007333334, 2.1390723973333334], [-8.577579555333335, -1.16222869, -4.869904122666668], [-12.980509224666667, -5.435190262000001, -9.207849743333334]]"
generated_dem.AQEAAADvi4P_uM9cwP7-Z6lJr0hA,1131,1.4110507450532168,Sand Creek,136489684.17433292,08NG010,1953,23.59152670100291,0.0,31.399999618530284,135.0,49.36888885498047,-115.24527740478516,1133.3574724469865,186.87148788217166,43.87910126132071,136.4896841743329,0.0,0.0,20.0,1590.5,378.48112126964736,493.5076524762949,0.9919944102186056,136489684.17433292,"[[-11.842802858727271, -3.6700717467272725, -7.756437302727272], [-9.128639355818182, -0.04119935399999999, -4.584919354909091], [-6.693299763818183, 3.248367921272727, -1.7224659212727278], [-2.231007442363637, 8.804593258363637, 3.286792908], [2.273177824909091, 14.854378533272728, 8.56377817909091], [6.132600138, 19.456221528545456, 12.794410833272728], [7.960075860545455, 23.040426608181818, 15.500251234363636], [7.781129171454544, 22.971899736545456, 15.376514454], [3.1404450343636365, 16.952909938363636, 10.046677486363636], [-1.0080663485454548, 9.44491722490909, 4.218425438181818], [-6.206120870727273, 1.0152797034545455, -2.5954205836363635], [-10.709196391090911, -3.574633512545455, -7.141914951818183]]"
generated_dem.AQEAAABVYImGs-dcwAedssgms0hA,1134,1.1542482060031034,Gold Creek,95496141.0976922,08NG017,1976,11.731713144974869,0.164000004529953,11.600000381469727,95.3000030517578,49.39944076538086,-115.62027740478516,890.0497347290753,177.49720898926316,124.71641344508551,95.4961410976922,0.0,0.0,20.0,1677.125,365.2741776494721,479.01648779414427,0.16164024231326626,95496141.0976922,"[[-11.609201134363637, -4.149482411454546, -7.8793417729090915], [-9.023213399454546, -0.7228613929090909, -4.873037396181818], [-6.837011988545455, 2.4454660325454545, -2.195772978], [-2.5350780954545455, 7.762540910727273, 2.6137314076363634], [1.887263337272727, 13.750735232181817, 7.818999284727273], [5.724768148909091, 18.361178766, 12.042973457454545], [7.8463268023636354, 22.059132903818185, 14.95272985309091], [7.799994868909092, 22.05774572018182, 14.928870294545456], [3.1049331332727275, 16.07426782309091, 9.589600478181818], [-1.287445132909091, 8.400367946727272, 3.5564614069090905], [-6.635870361272726, 0.004300269272727298, -3.3157850459999993], [-10.904511847090909, -4.320938308909091, -7.612725078]]"
generated_dem.AQEAAABrV_D0zf1cwF2x57TsxkhA,1135,3.169419963029213,Perry Creek,160848553.56145617,08NG023,1953,11.750183286371698,0.08500000089406967,17.700000762939453,156.0,49.55332946777344,-115.96499633789062,803.3030871879764,185.36251461033314,296.535596443604,160.84855356145619,0.0,0.0,20.0,1754.375,350.91235225722374,465.5440930408063,0.3866959215409943,160848553.56145617,"[[-11.947673941636365, -4.721002069636364, -8.334338005636365], [-9.474048081272729, -1.3875997914545453, -5.4308239363636375], [-7.3305719263636355, 1.704432534, -2.8130696961818176], [-2.9773122387272726, 6.87835006090909, 1.950518911090909], [1.4536297325454546, 12.84878843181818, 7.1512090821818175], [5.3405182816363626, 17.49918285436364, 11.419850568000001], [7.6057891598181815, 21.169393319454546, 14.387591239636365], [7.618828686, 21.176051800909093, 14.397440243454547], [2.941522900909091, 15.203393936181818, 9.072458418545455], [-1.6467256947272724, 7.5269971292727265, 2.940135717272727], [-7.238740369636363, -0.7955498154545456, -4.017145092545454], [-11.451617073272729, -5.036447628545455, -8.244032350909091]]"
generated_dem.AQEAAACSf4kf0wpdwMX4OOzhzUhA,1137,5.175978968036361,St. Mary River,1477895418.0870998,08NG046,1994,27.313135046208807,4.389999866485597,194.0,1480.0,49.60805892944336,-116.16860961914062,1073.1049028836323,174.11206352510135,-318.8411594744171,1477.8954180870999,1563249.2623800302,0.0007204761892693661,20.0,1841.25,316.64069274217013,420.73069824892053,0.7791623991706584,1477895418.0870998,"[[-12.756835192315792, -5.734366486210526, -9.245600839263158], [-10.55809072094737, -2.7952650725263157, -6.676677896736843], [-8.817223930421054, -0.22826958515789472, -4.522746757789474], [-4.405600316526316, 4.526333965999999, 0.06036682473684163], [0.13419906536842105, 10.464394984105263, 5.299297024736842], [4.048218006, 15.217178160947368, 9.632698083473684], [6.494801086421052, 18.890211666421052, 12.692506376421052], [6.584374210842105, 18.918962872526315, 12.75166854168421], [2.065134350631579, 13.05553720136842, 7.560335776], [-2.564773559894737, 5.633442792526315, 1.5343346163157892], [-8.512097070842104, -2.303549845578947, -5.407823458210526], [-12.482815317368422, -6.205468651052632, -9.344141984210527]]"
generated_dem.AQEAAAC7geHgm-dcwKowXVhcz0hA,1140,1.3329033400514163,Wild Horse River,192393883.7566894,08NG052,1953,15.800917900787113,0.3569999933242798,25.5,201.0,49.61999893188477,-115.61888885498048,1023.880522290526,202.00670295094383,93.78237244255068,192.3938837566894,0.0,0.0,20.0,1826.375,341.0148809251375,458.41548395057134,0.1579244228787321,192393883.7566894,"[[-13.091182766307695, -5.010005774307691, -9.050594270307693], [-10.530249701999999, -1.5631105333846154, -6.046680117692307], [-8.275436054307693, 1.4609924764615383, -3.407221788923078], [-3.6305903663076924, 6.698592402923077, 1.5340010183076922], [1.0478251656923077, 12.641393807538462, 6.844609486615385], [5.012118561692308, 17.406198868153847, 11.209158714923078], [7.124201683846153, 20.987842993384618, 14.056022338615385], [7.054479700153847, 20.878917066, 13.966698383076924], [2.3737166266153844, 14.890103847230769, 8.631910236923076], [-2.1295723066153847, 7.529152599230769, 2.6997901463076923], [-7.887856946307694, -0.7130657423076923, -4.300461344307693], [-12.307808154923078, -5.157900891230769, -8.732854523076924]]"
generated_dem.AQEAAAA2UmBIIe1cwP9TNzgNvEhA,1148,1.0950906879734248,Joseph Creek,57859223.31594601,08NG070,1970,5.184998946196519,0.1589999943971634,1.5299999713897705,58.5,49.46889114379883,-115.7052764892578,767.204072772332,190.4952104087017,292.82560538663637,57.859223315946,0.0,0.0,20.0,1486.5,370.9710497990934,486.2325008506007,0.4028842198898677,57859223.31594601,"[[-11.671624398, -4.059407954, -7.865516176], [-9.021132624000002, -0.47455552199999995, -4.747844073], [-6.65293272, 2.877342538, -1.8877950909999999], [-2.333104158, 8.288699664000001, 2.977797753000001], [2.079804426, 14.281934086, 8.180869256], [5.913887518, 18.875916374000003, 12.394901946000001], [7.971820682, 22.530960298, 15.25139049], [7.891965143999999, 22.524856690000004, 15.208410917000002], [3.190661082, 16.49500062, 9.842830850999999], [-1.222756136, 8.750539335999997, 3.7638915999999987], [-6.546628213999999, 0.25177383, -3.1474271919999994], [-10.934613732, -4.220644932, -7.577629332000001]]"
generated_dem.AQEAAACFmphj1htdwOGp_kNl3khA,1152,2.0911122210090984,St. Mary River,211094834.6075272,08NG077,2019,32.048060275636075,0.5199999809265137,65.80000305175781,208.0,49.73727035522461,-116.43504333496094,1150.8799038085938,164.34276874135287,79.06404148841735,211.0948346075272,741226.2090520087,0.0019349397261978953,20.0,1866.125,318.91810528847924,425.83315943370286,0.26947727511011466,211094834.6075272,"[[-12.6951994596, -5.7014819596, -9.1983407096], [-10.502580012400001, -2.6997275452, -6.6011537788000005], [-8.693470601200001, -0.04099590040000001, -4.367233250800001], [-4.29541413, 4.7342635452, 0.2194247076], [0.21576254279999998, 10.691791860399999, 5.4537772015999995], [4.115357694, 15.4281916684, 9.7717746812], [6.5309622868, 19.072045644400003, 12.801503965600002], [6.613360994800001, 19.109888014, 12.8616245044], [2.1249711252, 13.218075211599999, 7.671523168399999], [-2.4856943580000004, 5.737696700399999, 1.6260011711999993], [-8.427149838800002, -2.2368706051999996, -5.332010222000001], [-12.432133954800001, -6.197705290000001, -9.314919622400001]]"
generated_dem.AQEAAAAI1p592MJcwCd7LeNEh0hA,1156,0.7559344809851609,Miller Creek,7184892.182513173,08NG083,1983,8.462200890526505,0.008000000379979609,0.3680000007152557,6.989999771118164,49.05667114257813,-115.04444122314452,1269.2042367117745,233.2412452697754,22440.10508597229,7.184892182513172,0.0,0.0,20.0,1792.25,374.5540708124298,483.5207256922873,0.6447219871032741,7184892.182513173,"[[-11.16197313, -3.4012355579999998, -7.281604344], [-8.581672848, -0.2624551439999999, -4.422063996], [-6.771953076000001, 2.5192642019999996, -2.1263444370000006], [-2.41855467, 7.855343496, 2.718394413], [2.185091664, 13.884182297999999, 8.034636981], [6.077667666, 18.475621416, 12.276644541], [8.163575699999999, 22.221710826, 15.192643262999999], [8.145264875999999, 22.146941628, 15.146103252], [3.3905542439999996, 16.249330397999998, 9.819942321], [-0.834668394, 8.944837523999999, 4.055084565], [-6.097504392, 0.8453497080000001, -2.6260773420000003], [-10.099945338000001, -3.244067652, -6.672006495000001]]"
generated_dem.AQEAAACp1ZS6PfxcwCAs-18CtkhA,1189,1.2261753720231354,Moyie River,239911764.40675947,08NH120,2018,19.869959446996006,0.10000000149011612,54.9000015258789,239.0,49.42214965820313,-115.94129180908205,816.7689587773987,170.86076073506544,-1.4232765229068831,239.91176440675946,0.0,0.0,20.0,1686.625,351.4682092817518,463.93896442584463,0.19726223657306013,239911764.40675947,"[[-11.646975211846154, -4.592612888769231, -8.119794050307693], [-9.220556277692308, -1.3842278681538462, -5.302392072923078], [-7.231953840461539, 1.5957413607692306, -2.8181062398461543], [-2.950977090923077, 6.716903226923076, 1.8829630679999996], [1.4506632936923078, 12.682475784461538, 7.066569539076923], [5.313542895230769, 17.31065392753846, 11.312098411384614], [7.6235237690769235, 21.037376119846154, 14.330449944461538], [7.6552155798461525, 21.077519080153845, 14.36636733], [2.9746872604615384, 15.15443702446154, 9.06456214246154], [-1.5755525035384612, 7.479384718615384, 2.9519161075384615], [-7.080067902923076, -0.790534613076923, -3.9353012579999995], [-11.17605837923077, -4.900375584461539, -8.038216981846155]]"
